,Latent_1,Latent_2,Latent_3,Latent_4,Latent_5,Latent_6,Latent_7,Latent_8,Latent_9,Latent_10,Latent_11,Latent_12,Latent_13,Latent_14,Latent_15,Latent_16,Latent_17,Latent_18,Latent_19,Latent_20,Latent_21,Latent_22,Latent_23,Latent_24,Latent_25,Latent_26,Latent_27,Latent_28,Latent_29,Latent_30,Latent_31,Latent_32,Latent_33,Latent_34,Latent_35,Latent_36,Latent_37,Latent_38,Latent_39,Latent_40,Latent_41,Latent_42,Latent_43,Latent_44,Latent_45,Latent_46,Latent_47,Latent_48,Latent_49,Latent_50,Latent_51,Latent_52,Latent_53,Latent_54,Latent_55,Latent_56,Latent_57,Latent_58,Latent_59,Latent_60,Latent_61,Latent_62,Latent_63,Latent_64,Latent_65,Latent_66,Latent_67,Latent_68,Latent_69,Latent_70,Latent_71,Latent_72,Latent_73,Latent_74,Latent_75,Latent_76,Latent_77,Latent_78,Latent_79,Latent_80,Latent_81,Latent_82,Latent_83,Latent_84,Latent_85,Latent_86,Latent_87,Latent_88,Latent_89,Latent_90,Latent_91,Latent_92
CDH1_gexp,-0.3562177070293212,0.06800878231342655,0.017528084809404404,0.024246647448458516,-0.16664360060484007,0.19932172929843012,0.17224375720025586,0.26667709094754255,0.008223219677363378,-0.003926408468919462,0.01026101799001793,-0.08586366374758034,-0.1468143995511215,0.21606038398156102,-0.20862425428869769,0.18678492008105974,-0.03269223874158514,0.08137792077551378,0.06935244987999029,0.045902929625968106,0.04386123445200573,-0.07391757627761035,0.130814110795546,0.10634271063495246,0.09671653950373751,-0.011919600706773531,-0.12649482425134675,0.007675150195260605,-0.031055609735390583,0.14888455597271805,0.28524660210804775,0.04941559704332669,-0.11661186150752703,0.025193767594300625,0.19014811695256417,-0.05071435100424965,0.11910418195343636,-0.16961789366149418,-0.13750347950141745,0.09950958865091268,0.2137495592862334,0.0740575684929729,0.014686828763776343,0.08006268005438466,-0.22087842364193702,-0.06854332825593931,0.21307357302322977,-0.0983945102656959,0.036014902444532385,-0.11675156999192733,-0.12771708336636683,0.14951778085041317,-0.018750296408059693,0.029431562145435984,-0.0985994128020257,0.046008326725630364,0.10943595298504612,0.12428830950080347,0.03400804295330656,0.06549724468736084,0.05997605424473237,-0.2725002651889107,-0.17784923654220436,0.029784985702304617,-0.045329379606586076,-0.17100301678251562,-0.27984421874536025,0.183853221872396,-0.0578309701946685,-0.06111638220831124,-0.03716316519018435,0.09733087724319847,-0.006787734435746969,-0.12089656255742595,0.13841510906879342,0.023945304530319848,0.0034250656557927744,-0.02173131088051639,-0.020610433526717136,-0.00882442852154272,-0.05820072261511154,-0.04876393153194982,0.0212991059220334,-0.11962243618298377,0.06124359546493134,-0.13852965489656868,0.016961250523662052,-0.08013555945976222,0.04849361841236692,0.08370768349849456,0.16102665164191896,-0.14363285166954293
VIM_gexp,0.2894553377924618,0.016862630257488458,-0.055376354966378175,-0.10312158589756071,0.18107771885994656,-0.2443816603062414,-0.15039477735705398,-0.15212066212751119,0.075379139380924,0.05367548708679206,0.07921691425922504,0.1449783472949951,-0.06415705586326684,-0.01599155756224224,0.17541284604991486,-0.17856262904556774,0.02219367139119473,-0.11452505290473339,0.08880774345023872,-0.028347566349657287,-0.07478521617919531,-0.05790673125079416,-0.13789113588766408,-0.050179738200166545,-0.10314434452505376,0.0018707645457285912,0.15679922555093756,0.045428353061951546,0.028857737415569323,-0.10363447225111574,-0.22634692747101154,0.018978118685346476,-0.022022474496690578,0.062044544619637404,-0.29428101284464736,0.04922545669025872,-0.052921862570809955,0.1840859877426627,0.06201971986956014,-0.11915135999154454,-0.16171368589558147,-0.09722670099936556,0.038441642471171385,-0.13849623159523847,0.12817573895241147,0.041785139299333904,-0.021636345014131846,-0.0194899918422934,0.05518124635510606,0.1706774423848324,0.08299620136653385,-0.14015230525591024,0.059096209315968526,0.1493439088513569,0.04688157687152075,-0.13827066888930128,-0.1927821336611463,-0.0019749027838633464,0.1070439115001055,-0.08836969260014321,0.009998940165932318,0.1949047219014115,0.15972394308121518,-0.2628719097724955,0.018455295605693423,0.10825493091279967,0.3696000678531445,-0.13567986007753116,0.07249894606012544,0.021231857300241366,-0.1339030963986351,0.02908799567878675,0.06504359736057848,0.1402358598463171,-0.13138993434276666,0.07711379021481085,-0.1268547734110603,-0.0785036325382481,0.12719119319475813,-0.04633661599419667,0.018585298362440127,0.0401311024325664,-0.08742607185454127,0.1881139676898999,-0.008425644030273348,0.12594460998744314,-0.09609388791689977,-0.017847338417147605,-0.021453675725355413,-0.04547325431897942,-0.10516725253752486,0.05362453120100115
D/F12,0.012572713916405439,0.02160362733862878,0.01690572022578109,0.056155880176049784,0.13427943315319102,0.023716183592790957,0.0705892475547687,0.0153561188408902,-0.07216145588847139,0.04490574952395659,-0.026189139196786344,-0.045137371607464595,-0.1196720716418373,0.047187461308521805,0.04547387692228202,-0.0023224651242051315,-0.013555598865888816,-0.026275806194118644,0.07722049516657031,0.030293709132614616,0.023511864122407578,0.05549776938113129,-0.03518288107577819,0.055940010844221434,0.029404991179577875,-0.022483621558376195,-0.028914302013037865,0.07011330860056209,-0.05177617871718671,0.0014797913678271783,-0.023503233614727614,-0.0419438616815546,-0.18764903541709807,0.09005915855992586,-0.024122198664854877,0.0046346786651784875,0.06846218676886058,-0.10071241179201927,0.009583808260385839,-0.08165457462198095,-0.02014194315943524,-0.03705066093760525,-0.04987735402671271,-0.1256615698997522,-0.07148720980430168,-0.03650147971545056,-0.017601976779157497,-0.008767537832222899,-0.03635730227947956,0.012378212248784902,-0.05370575924019971,0.03808267720027191,0.10472883919518086,0.051528265782980975,-0.07777376512560306,0.002462735782633317,-0.11399771290079648,0.08755012065609744,0.025415140648021996,-0.017430668353576536,0.09367872826631243,0.0049888692527662445,-0.06647712136572426,0.035372552641713316,0.07122397426194162,0.00225446372061154,0.03741004026312165,-0.059063852690532784,0.06514668866061932,-0.05262624296176993,-0.0268253601463524,0.14209667259082726,-0.10212091567142006,0.07193933019485577,0.0236478874776919,0.0022024584764624992,-0.09311310693025489,-0.07655940351447713,0.04468536226242901,-0.0531827920810146,-0.05856204304309507,0.006097506083715613,-0.07485407168234647,0.04207299646247428,0.044494921542590715,-0.08942591482931579,0.046135662859453044,-0.003284496195889605,-0.016234447296709777,0.04006519683551515,-0.03109029526839431,-0.07931374392098132
R,-0.012572713916405439,-0.02160362733862878,-0.01690572022578109,-0.056155880176049784,-0.13427943315319102,-0.023716183592790957,-0.0705892475547687,-0.0153561188408902,0.07216145588847139,-0.04490574952395659,0.026189139196786344,0.045137371607464595,0.1196720716418373,-0.047187461308521805,-0.04547387692228202,0.0023224651242051315,0.013555598865888816,0.026275806194118644,-0.07722049516657031,-0.030293709132614616,-0.023511864122407578,-0.05549776938113129,0.03518288107577819,-0.055940010844221434,-0.029404991179577875,0.022483621558376195,0.028914302013037865,-0.07011330860056209,0.05177617871718671,-0.0014797913678271783,0.023503233614727614,0.0419438616815546,0.18764903541709807,-0.09005915855992586,0.024122198664854877,-0.0046346786651784875,-0.06846218676886058,0.10071241179201927,-0.009583808260385839,0.08165457462198095,0.02014194315943524,0.03705066093760525,0.04987735402671271,0.1256615698997522,0.07148720980430168,0.03650147971545056,0.017601976779157497,0.008767537832222899,0.03635730227947956,-0.012378212248784902,0.05370575924019971,-0.03808267720027191,-0.10472883919518086,-0.051528265782980975,0.07777376512560306,-0.002462735782633317,0.11399771290079648,-0.08755012065609744,-0.025415140648021996,0.017430668353576536,-0.09367872826631243,-0.0049888692527662445,0.06647712136572426,-0.035372552641713316,-0.07122397426194162,-0.00225446372061154,-0.03741004026312165,0.059063852690532784,-0.06514668866061932,0.05262624296176993,0.0268253601463524,-0.14209667259082726,0.10212091567142006,-0.07193933019485577,-0.0236478874776919,-0.0022024584764624992,0.09311310693025489,0.07655940351447713,-0.04468536226242901,0.0531827920810146,0.05856204304309507,-0.006097506083715613,0.07485407168234647,-0.04207299646247428,-0.044494921542590715,0.08942591482931579,-0.046135662859453044,0.003284496195889605,0.016234447296709777,-0.04006519683551515,0.03109029526839431,0.07931374392098132
sanger_Adherent,-0.04244966348852211,-0.028053520436366358,-0.020859958280088065,0.01801203399198887,0.04079406905161978,0.03924280428706763,0.1430879431135396,0.18847488842423912,0.010476733752912583,0.03343788084258394,-0.08295599473716353,0.02588733975926554,-0.23215136805807535,0.11458527873225106,-0.03260823007896288,-0.03861626573734301,0.015632350587397602,-0.025673503000295327,0.13633987388171112,-0.045315977131234524,-0.011166632789572863,0.020192022310472277,0.046074479801971636,0.056850398514729554,0.008944892551010136,0.01335178991061019,-0.09827530277480864,0.08262026965223691,-0.013502120248351726,0.019617347568443824,0.04408567057949025,0.02948273851196184,-0.16514449036057635,0.051809956915056486,-0.06089973833813915,-0.012576029040819533,0.1139112877288729,-0.10805468299342127,-0.07684102752307206,0.03225555184461591,-0.008722988000916972,-0.08025600701281888,0.06328371950173933,-0.004442972166846982,-0.13584897396425444,-0.1024193221492484,-0.03512345900276153,-0.07835760137983709,0.020433547495959253,0.1425831909338655,-0.13171084152949813,0.033644583600655795,0.02896531883566938,0.05501650772289827,-0.1145949248359266,-0.03995827724739683,-0.11349195782631707,0.09649335963085796,0.09379546042214286,-0.10647881266292344,0.08836113165418513,-0.08026794469423403,-0.110277961102819,-0.06732577620040169,-0.000705636521512173,-0.11226328633529205,0.0018052733109867715,0.07987389651762032,0.061755038798901644,-0.13946807944982806,-0.08823958896350746,0.1950256182616208,0.028721336976493327,0.06392358358674136,0.06346174505603751,0.06287563916248398,-0.09328225850942275,-0.05314819283925286,0.05431743727467163,-0.07852186895737305,-0.08103870263295637,-0.09994559851645814,-0.11184431350485513,0.08119033598943287,0.04088438098841276,-0.1383098471836035,-0.005413797524246725,-0.011221863531189175,0.0008432680675951376,0.024746571544297574,0.012491343703155754,-0.19844634395142374
sanger_Semi-Adherent,-0.051437712083465446,-0.01374954416308839,0.0010087975035080238,-0.030943921311278932,-0.016225244311637573,0.08047629849662932,0.027558817440170257,-0.04679670925520631,-0.0007973032612812672,0.05069730468654434,-0.0016344641955681816,-0.009286779033918639,0.009636665781674441,-0.009846429505002587,-0.010082828357617766,-0.0122575093906818,-0.014258878252744148,-0.06233526681352473,-0.040830556520074425,0.033427713067559955,0.006726458118260487,-0.01415539423849818,0.04561272489926204,-0.009065425841440433,-0.008371288319116328,-0.015158373066455903,0.00829146665541025,-0.05573613156093231,-0.009755461006680857,0.03498425911824791,-0.03697882220712735,0.05400033677166936,0.01641965342573078,0.032680501667201586,0.004073784048963221,-0.01777107297096574,-0.029220813644211283,-0.01251938374157412,-0.0583255667137226,0.007941380968887683,-0.0011286503467679847,0.05648898250564268,-0.03466922385132226,-0.018796171165279443,-0.06385065481564484,-0.041924252833427544,-0.0018188967950967586,0.03504771744393801,-0.0178060441728389,-0.04403015103615548,0.010754991508732551,0.0469644260134402,0.02547744477059269,0.03872945618745297,0.040440875154638456,0.019453707386072116,0.037482586786012795,-0.05910676942511678,-0.0676045832009652,0.025188710805811875,-0.03788099688538371,-0.004638873408359837,0.041534814991001506,0.05746069539561531,-0.021998136639208105,0.012943658348091976,-0.02698937972124653,-0.007255496005190286,-0.06630749091106576,0.02786254110331892,0.021299751315685577,-0.02305961644720715,-0.006131095882541781,-0.01258096929241165,0.0524507936593903,0.061217296877460185,-0.05665528204580356,-0.005444432891163195,-0.017618010335610085,0.03645159150016749,0.008579689913014244,-0.043031708223463284,0.01655289805103116,-0.04213557967954718,-0.0455880264519859,0.03611688420904759,0.03157349606730911,-0.0012458521993749016,0.019711347599101165,0.03570549415795144,0.007871208715103398,0.01591625544358275
sanger_Suspension,0.013653895739812582,-0.0013302635685950171,0.023872405739985815,0.03255095070093884,-0.18790568956594697,-0.05751059070551507,-0.18406253177946885,-0.2525629513517002,0.04123168538711278,-0.061469331465993524,0.13699965671103917,-0.0515144117021293,0.27687074994951894,-0.11436564340644288,0.01592868195029091,0.04595036592069685,-0.024349716639089348,0.007715105089674143,-0.23522521755090844,0.0426924668561608,-0.056971041829272026,0.009873834585846038,-0.026642216759067125,-0.09808336329677605,0.007834853521220654,-0.10654886446039157,0.07114279137532775,-0.1380531840833811,0.06355312627240564,-0.032000536201013265,0.03728239935847242,-0.0930900573478408,0.28410854629632104,-0.08029833649560106,0.11113843803870573,0.012292987040257159,-0.08288283627854186,0.06928055759230628,0.012248474031729297,0.04475912690188364,-0.007854093485086892,0.06637517083791583,-0.015529050206883534,0.04561188774885304,0.15777915144633797,0.0982213088175916,0.013267593337186452,0.14305931955894116,0.045758994246905875,-0.12776618729834202,0.21264156670563472,-0.08936981856003687,-0.15045670296501631,-0.08637533713338268,0.1936295395876094,0.1107165243519109,0.11629437060997548,-0.11423990050001509,-0.15364726397054457,0.08984319929831584,-0.14163457686231887,0.0594647101616256,0.09074574357189258,0.07101256833323459,0.03583471993437226,0.03397923435742602,-0.021898913242739262,-0.02878980020710067,-0.09199613896080623,0.11203508404133965,0.1359414443152637,-0.25614110394572526,-0.0014270752358492543,-0.0919090045604547,-0.0924435283242831,-0.060963291659637105,0.12762726105163835,0.15594251022103944,-0.12912335099016467,0.06749954453138093,0.1846790197371733,0.09057848199688258,0.1955268314011046,-0.09292092677471428,-0.03918192932362595,0.21813027195414436,0.005261147278783912,-0.013177669601785104,0.05109932704314399,-0.04273930948197902,-0.01362968837102691,0.17102992905453576
sanger_Unknown,0.05851843017716773,0.039985261353694936,0.0018523530880692016,-0.03886556894270604,0.13426634137447935,-0.025745479619125645,-0.007968731257384025,0.033296904870020974,-0.05055653575963859,-0.0028990204526331514,-0.029617603081251172,0.021480769041637395,0.010809222163599284,-0.02406860214171837,0.027705673955766383,0.007623173979625007,0.010229573108698979,0.04880230509555493,0.07606553475120825,-0.0003142667578174969,0.06363117455393873,-0.02717555822734955,-0.0482429240324202,0.028428453608397374,-0.014405396905373095,0.0901207972307243,0.045890919928725675,0.054704643963472514,-0.039460415845670144,-0.007663607600709027,-0.07152137580454328,0.029953176598257924,-0.07772454322913487,0.0004944757448683151,-0.033796421620633746,0.010673532407838643,-0.044695584615373346,0.06775573385095006,0.10320752496378918,-0.08313036641103529,0.01808743432854724,0.009195848654574443,-0.045736971965775634,-0.02963079769191267,0.03900152352809847,0.046214226599049515,0.029742313151111924,-0.05585847670732273,-0.05949370855591332,-0.030412400255398646,-0.04798384847115852,0.024478611734674364,0.09597005607153862,-0.00010369703068505936,-0.06265062301856426,-0.0644362595271266,0.009557558568632111,0.017490020032150135,0.061015143563972356,0.031096882347487628,0.04390865399033125,0.04092839445960089,0.02797592537886056,-0.010778189795008046,-0.023573257797532245,0.0951899474928374,0.029494105561661026,-0.06422102553596586,0.040612265038907365,0.04812604705052405,-0.03187879126990382,0.019112939062024787,-0.029979893230165835,0.015774394021172783,-0.010054126735004314,-0.042410646057564054,0.01404771673780912,-0.08087687523506516,0.06396080631063136,0.0143811035274768,-0.08066390887476006,0.05090042507004343,-0.05779456533935111,0.008584414661031622,0.0072803405593955366,-0.05581746288385611,-0.01158440579711394,0.026056691593846135,-0.056901684296541674,-0.0039686947412231,-0.005233492594291376,0.06742391206996884
broad_Adherent,-0.03599315520678518,-0.04355642368017037,-0.029611620322114365,-0.04364687023661317,0.08149344041389595,0.02968226518244323,0.20936932342486922,0.21575680330302408,0.05202962106535889,0.0159559254067766,-0.06472629072213763,0.050776496562716766,-0.27068212306915784,0.09747719548762072,0.004764905233488396,-0.08969174125545798,-0.01899791207582499,-0.031211064111920858,0.24147415346634024,-0.07186851905702697,0.04111297045843651,0.01296540348844851,0.06868936466155243,0.09940612864685909,-0.007863957936167842,0.006278298276844733,-0.08030503716643657,0.07360080481922893,-0.03415174115894207,-0.07658333910716443,0.0026998175542599957,0.00703175960069767,-0.21389037774898093,0.04351117532963953,-0.15983784661166414,-0.0011902396681696364,0.13500534287792598,-0.07965489245347585,-0.0665763877353103,0.010417141091839837,-0.006664520840226733,-0.10534356426136725,0.022820083369047076,-0.02463265289927373,-0.13739061621793588,-0.11041433402175882,-0.07780436338188412,-0.07645494370463554,0.014407484031594635,0.18738067677410108,-0.20256909206445609,0.04853366300769189,0.053389503730140724,0.09008169475829225,-0.15358248591354276,-0.08051647592626028,-0.15716707323410598,0.1068474067661817,0.101269232502569,-0.0772379518559707,0.1392948255406184,-0.059190637473677206,-0.11225845827129625,-0.0867264090214496,-0.009626791461244965,-0.12865030558610607,0.0283614799692517,0.03632999474099642,0.11619151683178935,-0.11932474753034036,-0.09357103422542241,0.24523460507354813,0.059074663895139275,0.10462588019755864,0.07803160726208838,0.05744062742340427,-0.07262421470380907,-0.09616222358380758,0.12593700027616966,-0.08366408751268976,-0.10817340224000677,-0.09928772719349449,-0.14583479059914273,0.08595049074828569,0.03193073119752791,-0.1929208910564317,-0.010694684783303848,-0.013721802494089556,-0.05099287763248181,-0.017034338852763318,0.01670512966443181,-0.20033172150482026
broad_Mixed,-0.03481407100935598,0.0001792275261253469,-0.034330738992997364,0.01475475733018736,0.003667747626221068,0.09325734198230262,0.02342556142097739,-0.023663761723826376,-0.0017363985753308143,0.022406277110411432,0.012002648542250225,-0.07010008203142809,0.005983410172285907,-0.042570264851328234,-0.05909630358624755,-0.0834149997820636,0.05643764084207735,0.011497890016079105,-0.07271770872398411,0.04008782979057153,-0.029824832481961484,0.03605926257783588,-0.001488216321967747,-0.0688340452787184,0.01175268235450718,0.0341575894932796,-0.048415938721565216,-0.0406061233196319,-0.025569158762900692,0.08976475103709923,0.004346441781854314,-0.006134098146516537,0.04530311744272131,0.009579618736962212,0.0002676334473145774,0.02163710353891394,0.041364307277521314,-0.009927870712115804,-0.023955440081189733,0.04274692125201156,-0.04441516058323391,0.04056866697336176,-0.003827045582060649,0.03975527497775561,-0.04668907210457551,0.008674275655639985,0.04977046505535223,0.0499054973627189,-0.048098103283328426,-0.08582449504931924,-0.020188616248238304,0.04681262885084509,0.004895421684166595,0.004248117893077131,0.05154429403416398,0.08758815092670291,0.10127369187154056,-0.025432852550798763,-0.0881395725345265,-0.024828629609818503,-0.052039769443220425,-0.05122203463974644,-0.0005977459803263663,0.07206748785516495,0.0033658384913855537,0.06739726911261322,-0.050806943186041495,0.0037538210756994125,-0.09741550977098253,0.040886986512375705,0.03740606222374902,-0.038355491290209556,-0.02465428298035411,-0.008897586131375607,-0.015246840252153088,0.0573169899579063,0.010014880723228538,0.01734392598080138,-0.02514597656647455,0.027777269929361036,-0.02295937688215709,-0.07066710829668707,0.020112940289271932,-0.03014735863715978,-0.04000066387004314,0.05212813568961446,0.014020704918785713,0.03159782434689964,-0.015275053298463695,0.04883805228412758,0.036071996129709134,0.012445579482821328
broad_Suspension,0.0353370158954475,0.004458562521799365,0.03258181893171243,0.03424440388156261,-0.18455402781144079,-0.06181658617349181,-0.18990534811516246,-0.24481787590702,0.01880867114949041,-0.06324718658359381,0.11743537914150408,-0.024042036356029108,0.2832887916708738,-0.12159731162645297,0.013688927175218536,0.04935921707197838,-0.01005469434769716,0.0362820140863161,-0.21401037460464492,0.0269620538421819,-0.04790356104423288,0.010467077998471425,-0.041565397551788084,-0.08245149358185255,-0.011125113524300477,-0.09330592227051689,0.07847458813799361,-0.11088438424817702,0.10132322074760272,-0.07054631119263034,-0.00027425801327760405,-0.09050503220735852,0.28654503703236883,-0.07661935719015137,0.11275441130371187,0.034482941029676015,-0.10824348193448677,0.07315186094429982,0.014542988635337482,0.03939652763798353,0.021015214839707395,0.06118867196208746,0.0018502308990913335,0.03213500722632676,0.16559464478535246,0.08574908774134576,-0.005477515417210654,0.15556746164634927,0.035302982671273034,-0.10759770342746745,0.19115866040159682,-0.09283834381557882,-0.15350895903763218,-0.11666177925818828,0.21197504943489298,0.08555236406930829,0.10940464527012649,-0.09924166897393435,-0.16160619981654387,0.09934217956990354,-0.12784191613143897,0.07659106610973568,0.10321124303386701,0.0837723802829477,0.040187963555706585,0.027823056058842492,-0.01805820794336919,-0.027814973687969195,-0.09091341994837536,0.09370051515559363,0.1389188443275402,-0.2632600277562251,0.03727186998226367,-0.07250405548305655,-0.07479161787045047,-0.04465537754942735,0.12087102817616092,0.14603086193651238,-0.12784891491869638,0.07665714087315838,0.2051396212063422,0.12033967780608497,0.20972073482035833,-0.08980804433735712,-0.05952481360917101,0.2312880581425937,0.005253483925644221,-0.02125625211205515,0.05527213750497539,-0.07949667354074162,-0.017159026779094817,0.19159977488275207
broad_Unknown,0.039381433106857336,0.06823837023496342,0.032011810366069635,0.013126106280442942,0.1246665417775363,-0.03845214925167132,-0.10367435285956464,0.003959282110901673,-0.11526873636832338,0.045807831745926744,-0.06906545712483947,0.005590622690192741,0.04924207634945625,0.0440984173975523,0.02082445831571372,0.15151665230223724,0.000562243245630086,-0.008508513621100363,-0.044365602528524305,0.05124176409646593,0.02350855716094727,-0.06728922546059087,-0.05651381095656993,0.005710743684947473,0.01993563461599586,0.09633060206821784,0.06419938794668492,0.06796507952793023,-0.06716221591558816,0.1597271704372469,-0.007836509937540492,0.12429386389816711,-0.08560102583160367,0.02846024626310192,0.11088736745621385,-0.065876783055969,-0.10918537299164525,0.03897423835170924,0.11312905447723617,-0.11041171763331606,0.017696296970538195,0.05871729847987669,-0.038737415747379864,-0.037166702497305144,0.034482708249587816,0.05817637631004365,0.10049894366366008,-0.13557732431560526,-0.0362005753611027,-0.09494673792737342,0.0874923154479986,0.0125672233085707,0.12690958432797889,0.010928293580468413,-0.08621956188198679,-0.0581827248487456,0.027624104692334513,-0.018611633478205766,0.13331311762197398,0.00914648889625364,-0.010877325629914784,0.03296594799457337,0.04367946599702315,-0.03209228182737809,-0.044544256576959027,0.1249913215637231,0.019475533882198696,-0.02518617229058537,0.012777590420812007,0.03531332341192708,-0.07167084074741753,-0.007794348322336605,-0.13520940833010972,-0.067259798645489,-0.012985739016404197,-0.08133160517407396,-0.05883282115647318,-0.06094423583151914,-0.010152189331583347,0.009596265569924066,-0.09272630389721008,0.05448635176386447,-0.07026990134338623,0.007513913046041423,0.0645647035857652,-0.04711577172424816,-0.0008374391235883914,0.028288979330380704,0.02007857477473445,0.1042196910570225,-0.03364656474990599,0.05601838192036572
MeanProteomics,0.059353334985109245,0.15958349942022132,0.18924028646626956,-0.04889098127054186,0.22147354660418722,0.16037924963363984,0.11805397100309625,0.20666734003833484,0.00845677419033066,0.10407702491036767,0.08971852848660633,0.10257324610373668,-0.15749598176925317,-0.05096708999389165,-0.03735302918205807,-0.009591613987312264,0.01583779441722695,-0.04970761937572987,0.1506785744037876,0.022733985682755566,0.09016585621192778,-0.04208467822428822,-0.09967062190860063,-0.07241708689126608,-0.09675820045330893,-0.08518268412216147,0.1311280736958839,0.03105977663830809,0.03710863593470415,0.10040436699981342,0.0735312218960184,0.015791766741334638,-0.14139401493025897,-0.038526696725602445,0.12487611637847502,-0.04251362494316207,-0.019161575900320752,0.07330453500026608,-0.04629612731617347,-0.02589201981729656,0.09239128173498733,-0.012046903789868519,0.020947173900031354,0.021896715250507147,-0.08665351286894735,0.030114916275529584,0.03705969461665748,-0.03295061956979133,-0.029869363705487945,-0.0018332270950031958,0.19689331682113123,0.010501302388853991,-0.09105564413613362,0.1366629251248216,0.03111882673651321,-0.28073886470801684,0.19845324656097352,-0.06876814109669198,-0.10638318665229239,0.0040856645161170555,0.0036231145422402113,0.03230714203356688,0.13002193222314,0.04112442352386349,0.07900339195335324,-0.03335711839705099,0.2701442759924169,0.04146587881535929,0.012281863801787855,-0.10117669422628886,-0.13478520682440473,0.14936430327170575,-0.1437914895880606,0.21796690658693996,-0.03218937153147934,0.26555324037225686,-0.06271094302670492,0.03331582340734211,-0.15260576611671142,0.09909129801731292,-0.06118834708389705,0.0846073625311198,-0.22289609793700546,0.13563018756840045,-0.0846031496550845,-0.13543070100571253,-0.1035652996753568,-0.09879592168976077,-0.03416769854617301,-0.0076298802781339,-0.08431258982596225,-0.02424376165681017
MeanMethylation,0.20062173158590035,-0.06437713217203343,0.06430889755949176,-0.07394465135869253,-0.1417449089717595,-0.19708418198180758,0.17286708917610963,-0.0848505088890281,0.11585703776889142,-0.005268587483046025,0.03948663820254412,0.01648810624425225,0.15610008700969305,0.06151911805684299,0.04056702802845178,0.0206003159086328,-0.029588950780212873,0.007068968866171825,0.04476974451657781,-0.03741634944477154,0.108516801257072,-0.10908649868978225,0.09203742740092634,-0.07701786704460467,0.038490328422688465,-0.04205050323025113,-0.020645476198460865,0.0030665559734354172,0.028531576898528907,-0.07654720137113691,-0.0836110099324063,-0.054900924796223646,0.21069480324155784,-0.13205104690031103,-0.21122625742612716,-0.049195565749628675,0.020681794882709558,0.009541187117293808,-0.0005815595590592337,-0.12887863488306134,-0.12019463599642839,-0.009741805209013682,-0.06769491644435896,-0.055399281009617135,0.2619296548856081,0.2539835158616955,0.032953276115397896,-0.1562052175472531,-0.06554626194112659,0.1925455327611526,0.16138330150422708,-0.15984580508387639,-0.3448920492206408,-0.31606952212870515,-0.000939241319927345,0.02869804786677153,0.07493738719922632,-0.06783221942978708,-0.1619396466380396,0.046410338378539064,-0.2672189535916975,0.04129716503796139,-0.07146918152908315,0.09424123863918071,0.08984535384995555,-0.11145914111256068,-0.12243028022345004,0.029526005425320592,-0.24838663697883667,-0.16627253005338843,0.22814945428510056,-0.16860113944067665,0.07254374533743753,0.12311768334263588,-0.14690419468967814,-0.029637792148625372,0.3113757028687173,0.13033043939623137,-0.06274715759354083,-0.03106030301372086,0.37462021458691425,0.0567046980682554,0.1534427707863844,-0.2262869647489437,0.02194274138684951,0.14681472070292037,-0.18862984115389553,-0.005377576674807369,0.11775415505851997,-0.05925028401561255,0.05529543926412446,0.2875843639248599
MeanDrugResponse,-0.08716938866654049,0.12492672784697326,-0.039124052419310336,-0.11491946186860529,0.19374623245519312,0.11109337765760915,0.17763776938635617,0.08970731966028453,-0.06780727269384357,0.23878347608428865,0.06782010952303023,0.08370176218922239,-0.4012982153639438,-0.03467518551442451,-0.25202418981792885,-0.11009927322346079,-0.17682558747264407,0.044308348082350256,0.19240233687806588,-0.04194266607328969,-0.07958494867122393,-0.08380977458118745,0.05729952485551677,0.10629946654725413,-0.17712829351781695,-0.02406623567637619,-0.1727095192798212,0.11340041452887079,0.0018327578871504657,0.14136562767376729,-0.05829572655372934,0.1402401679508012,-0.29036239834434874,0.18019992832681472,0.16096801169316438,0.07470329976831036,0.1211106773132123,-0.1583383741344007,0.05215283402866914,0.06762565269818607,0.10511375796565976,0.034695408471560434,-0.18635316165399657,-0.09620614579495425,-0.1251824996530471,-0.06928690864651706,-0.02761392266306118,0.0803016682788089,-0.14089115496604743,-0.03724999289443762,-0.09607849415798193,0.049676660750516036,0.14054323961493617,0.19552497120580428,-0.05726461678550959,0.05852769623767946,-0.03881466223061403,0.27723892974593184,-0.05512931475774149,0.04257120049960224,0.20508039077455872,-0.1319312859274864,0.018488659858694613,0.062443425767904,-0.0023255362792625666,-0.04742059997551316,0.18560221612935676,0.07978205258548235,-0.004870609051550944,-0.20452141750022762,0.0361220644073495,0.043411355448127735,0.038849766500372945,0.0862733859479272,0.0608885949313136,0.16868695866605665,-0.23555722439269902,-0.11832864066410623,-0.14783750631229634,-0.0017008367501503542,-0.051180276065895564,-0.08170615640147609,-0.10083855028131337,-0.110667119763159,0.0627704617931491,-0.22477370255991433,-0.010595434443719612,-0.032244802934331414,0.013497034465180597,0.18175686380349146,-0.0950206924715243,-0.3613906880092806
