total,reconstruction,kl,cv,epoch,type
3.8884103298187256,3.661149024963379,2.272613763809204,1,4,train
4.232819557189941,4.028846740722656,2.039729118347168,1,4,train
3.7146201133728027,3.5119714736938477,2.0264875888824463,1,4,train
3.900543212890625,3.7095839977264404,1.9095909595489502,1,4,train
3.9727189540863037,3.7799572944641113,1.9276174306869507,1,4,train
3.8026537895202637,3.5975708961486816,2.0508296489715576,1,4,train
4.164391040802002,3.978762626647949,1.856282114982605,1,4,train
3.8286478519439697,3.623960494995117,2.0468740463256836,1,4,train
4.120723724365234,3.9328298568725586,1.8789364099502563,1,4,train
4.039307594299316,3.8595449924468994,1.7976274490356445,1,4,train
3.9962081909179688,3.820370674133301,1.7583757638931274,1,4,train
4.0230021476745605,3.84039044380188,1.8261191844940186,1,4,train
3.9279613494873047,3.7459158897399902,1.8204554319381714,1,4,train
3.8375368118286133,3.6699490547180176,1.6758785247802734,1,4,train
3.7616913318634033,3.579349994659424,1.8234143257141113,1,4,train
4.184243679046631,3.9882640838623047,1.9597970247268677,1,4,train
3.9550883769989014,3.784235954284668,1.708524227142334,1,4,train
4.048501491546631,3.888150691986084,1.603507161140442,1,4,train
4.128532409667969,3.9709079265594482,1.5762438774108887,1,4,train
4.187387466430664,4.01030969619751,1.7707771062850952,1,4,train
4.416221618652344,4.241602420806885,1.7461942434310913,1,4,train
4.1273112297058105,3.966540813446045,1.6077033281326294,1,4,train
3.9491324424743652,3.7750391960144043,1.7409330606460571,1,4,train
3.6119918823242188,3.4520843029022217,1.5990769863128662,1,4,train
4.062360763549805,3.907467842102051,1.548926830291748,1,4,train
4.146020889282227,3.986616611480713,1.59404456615448,1,4,train
3.6899702548980713,3.5334982872009277,1.5647207498550415,1,4,train
4.065295219421387,3.910780906677246,1.5451427698135376,1,4,train
3.961275100708008,3.867090940475464,0.9418414235115051,1,4,val
3.4545023441314697,3.289471387863159,1.6503095626831055,1,5,train
3.813047409057617,3.670335292816162,1.4271223545074463,1,5,train
4.025589942932129,3.878382921218872,1.472070336341858,1,5,train
3.67556095123291,3.5313704013824463,1.4419060945510864,1,5,train
4.079367637634277,3.9336602687835693,1.45707368850708,1,5,train
4.0251288414001465,3.8777599334716797,1.4736913442611694,1,5,train
4.076284408569336,3.920130491256714,1.5615414381027222,1,5,train
4.059270858764648,3.9147469997406006,1.4452406167984009,1,5,train
3.8945248126983643,3.7301409244537354,1.6438394784927368,1,5,train
3.8556339740753174,3.7175087928771973,1.3812507390975952,1,5,train
3.6320769786834717,3.488158702850342,1.4391826391220093,1,5,train
3.591647148132324,3.4504783153533936,1.4116871356964111,1,5,train
4.014472484588623,3.87910795211792,1.3536441326141357,1,5,train
3.910351514816284,3.760648727416992,1.4970271587371826,1,5,train
3.8940539360046387,3.752498149871826,1.4155577421188354,1,5,train
3.9544789791107178,3.814462661743164,1.4001628160476685,1,5,train
3.808626174926758,3.674999952316284,1.3362613916397095,1,5,train
3.938356637954712,3.7984683513641357,1.3988827466964722,1,5,train
3.8639702796936035,3.726294755935669,1.3767563104629517,1,5,train
4.05754280090332,3.9199295043945312,1.3761329650878906,1,5,train
4.015176773071289,3.8808181285858154,1.3435856103897095,1,5,train
3.830573558807373,3.7043418884277344,1.2623172998428345,1,5,train
3.9122726917266846,3.7841219902038574,1.2815078496932983,1,5,train
3.862377166748047,3.730982542037964,1.313947319984436,1,5,train
4.166848182678223,4.041970252990723,1.2487810850143433,1,5,train
4.307938098907471,4.180138111114502,1.277998924255371,1,5,train
3.910351276397705,3.7781362533569336,1.3221513032913208,1,5,train
3.7616171836853027,3.630748987197876,1.3086826801300049,1,5,train
3.8958990573883057,3.8239917755126953,0.7190738916397095,1,5,val
3.769611358642578,3.64043927192688,1.2917201519012451,1,6,train
3.7376863956451416,3.605989694595337,1.316967487335205,1,6,train
3.8113603591918945,3.690727472305298,1.2063297033309937,1,6,train
3.719912052154541,3.586219072341919,1.336930751800537,1,6,train
3.9122047424316406,3.785905361175537,1.2629950046539307,1,6,train
3.8598337173461914,3.7439684867858887,1.1586532592773438,1,6,train
4.04694128036499,3.9277076721191406,1.192334771156311,1,6,train
3.797924041748047,3.6840763092041016,1.1384774446487427,1,6,train
3.7925968170166016,3.667801856994629,1.2479500770568848,1,6,train
4.032926082611084,3.9202351570129395,1.1269112825393677,1,6,train
4.0113067626953125,3.9007108211517334,1.1059577465057373,1,6,train
4.478209018707275,4.365316390991211,1.1289255619049072,1,6,train
3.5949630737304688,3.4776034355163574,1.1735975742340088,1,6,train
3.9783849716186523,3.853268623352051,1.251163125038147,1,6,train
4.01066255569458,3.895627498626709,1.1503504514694214,1,6,train
3.5754435062408447,3.4524028301239014,1.2304067611694336,1,6,train
3.692512035369873,3.5840561389923096,1.0845600366592407,1,6,train
3.7791733741760254,3.6707634925842285,1.0840994119644165,1,6,train
3.6226444244384766,3.506718873977661,1.1592555046081543,1,6,train
4.225377082824707,4.117222309112549,1.0815479755401611,1,6,train
3.5376172065734863,3.4245901107788086,1.1302711963653564,1,6,train
3.760749101638794,3.6450181007385254,1.1573092937469482,1,6,train
4.128578186035156,4.020544052124023,1.08034348487854,1,6,train
3.9817042350769043,3.8736109733581543,1.0809317827224731,1,6,train
3.8689866065979004,3.757056951522827,1.1192959547042847,1,6,train
3.8730404376983643,3.766853094100952,1.061873197555542,1,6,train
3.4952433109283447,3.402548313140869,0.9269505739212036,1,6,train
3.8237357139587402,3.7159652709960938,1.077703595161438,1,6,train
3.846391439437866,3.784569501876831,0.618220329284668,1,6,val
3.936572313308716,3.831251621246338,1.053207516670227,1,7,train
3.759173631668091,3.652271270751953,1.0690240859985352,1,7,train
3.964219093322754,3.8658547401428223,0.9836430549621582,1,7,train
3.703409433364868,3.59474515914917,1.0866435766220093,1,7,train
3.7734932899475098,3.669254779815674,1.042384147644043,1,7,train
3.808594226837158,3.7127904891967773,0.9580373167991638,1,7,train
3.774411916732788,3.6709141731262207,1.0349780321121216,1,7,train
3.935561418533325,3.835977077484131,0.9958441853523254,1,7,train
3.9139652252197266,3.8084146976470947,1.0555042028427124,1,7,train
3.8940296173095703,3.7987494468688965,0.9528007507324219,1,7,train
3.83732533454895,3.737942695617676,0.9938264489173889,1,7,train
4.02736759185791,3.9302263259887695,0.9714115262031555,1,7,train
3.624441146850586,3.527322769165039,0.9711849093437195,1,7,train
3.8520002365112305,3.7645468711853027,0.874534010887146,1,7,train
4.0530853271484375,3.9560797214508057,0.9700584411621094,1,7,train
3.584155559539795,3.477546215057373,1.0660933256149292,1,7,train
3.7309179306030273,3.633589506149292,0.9732848405838013,1,7,train
3.5944111347198486,3.4994983673095703,0.9491277933120728,1,7,train
3.7579469680786133,3.659531593322754,0.984154462814331,1,7,train
3.8619415760040283,3.7644448280334473,0.974968433380127,1,7,train
3.7709271907806396,3.674952268600464,0.9597495198249817,1,7,train
3.8114731311798096,3.719378709793091,0.9209451675415039,1,7,train
3.49013090133667,3.397737979888916,0.923929750919342,1,7,train
3.550227403640747,3.458399534225464,0.9182791709899902,1,7,train
3.886610269546509,3.7999768257141113,0.8663339018821716,1,7,train
3.695932149887085,3.6094748973846436,0.8645721673965454,1,7,train
4.029411792755127,3.935779094696045,0.9363290071487427,1,7,train
3.7678749561309814,3.68304443359375,0.848305881023407,1,7,train
3.8066065311431885,3.753507375717163,0.5309913158416748,1,7,val
4.004052639007568,3.91259765625,0.9145514369010925,1,8,train
3.7394731044769287,3.645646810531616,0.9382634162902832,1,8,train
3.5512285232543945,3.457784414291382,0.934441864490509,1,8,train
3.759094476699829,3.6713953018188477,0.8769909739494324,1,8,train
3.763866901397705,3.6781530380249023,0.8571383357048035,1,8,train
4.099423885345459,4.018389701843262,0.8103434443473816,1,8,train
3.4432716369628906,3.3570470809936523,0.8622455596923828,1,8,train
3.816927194595337,3.7292933464050293,0.8763375282287598,1,8,train
3.5316779613494873,3.4441022872924805,0.8757573366165161,1,8,train
4.001916885375977,3.906808376312256,0.9510868191719055,1,8,train
3.541318655014038,3.4475786685943604,0.9374003410339355,1,8,train
3.8715293407440186,3.7962117195129395,0.7531765103340149,1,8,train
3.6257004737854004,3.543722629547119,0.8197782039642334,1,8,train
3.8617641925811768,3.7833962440490723,0.7836787104606628,1,8,train
3.6916933059692383,3.60404634475708,0.8764692544937134,1,8,train
3.782618522644043,3.700852870941162,0.8176560997962952,1,8,train
3.7847695350646973,3.7055437564849854,0.7922577857971191,1,8,train
3.877307891845703,3.7940642833709717,0.8324359059333801,1,8,train
3.781860589981079,3.7029454708099365,0.7891506552696228,1,8,train
3.7713897228240967,3.683037281036377,0.8835236430168152,1,8,train
3.780848264694214,3.6929197311401367,0.8792861104011536,1,8,train
3.7846806049346924,3.7035956382751465,0.8108487725257874,1,8,train
3.644641876220703,3.566265821456909,0.7837603688240051,1,8,train
3.5035204887390137,3.429351568222046,0.7416903972625732,1,8,train
3.7792465686798096,3.6946871280670166,0.8455949425697327,1,8,train
3.7702441215515137,3.6819987297058105,0.8824548721313477,1,8,train
3.9544496536254883,3.8754043579101562,0.7904536128044128,1,8,train
3.721681594848633,3.6452126502990723,0.7646898031234741,1,8,train
3.762320041656494,3.715057373046875,0.4726271331310272,1,8,val
3.7628157138824463,3.680525302886963,0.8229038119316101,1,9,train
3.853059768676758,3.772347927093506,0.8071180582046509,1,9,train
3.8479793071746826,3.769263982772827,0.787152886390686,1,9,train
3.6018755435943604,3.525500774383545,0.7637479901313782,1,9,train
3.5303921699523926,3.4494619369506836,0.8093026280403137,1,9,train
3.528508424758911,3.448279619216919,0.8022875785827637,1,9,train
3.861008882522583,3.7840583324432373,0.7695062756538391,1,9,train
3.782332181930542,3.702423572540283,0.7990862131118774,1,9,train
3.8931679725646973,3.8220138549804688,0.7115405201911926,1,9,train
4.042776584625244,3.9675850868225098,0.751914381980896,1,9,train
3.38755464553833,3.313182830810547,0.7437169551849365,1,9,train
3.8899712562561035,3.817418336868286,0.7255287170410156,1,9,train
3.740138530731201,3.6617608070373535,0.7837782502174377,1,9,train
3.4471778869628906,3.3759031295776367,0.7127478718757629,1,9,train
3.52476167678833,3.4522767066955566,0.7248489260673523,1,9,train
3.6025969982147217,3.525622844696045,0.7697407007217407,1,9,train
3.774089813232422,3.69722056388855,0.7686918377876282,1,9,train
3.420302629470825,3.3485307693481445,0.7177197337150574,1,9,train
3.912635087966919,3.839097023010254,0.7353813052177429,1,9,train
3.9709513187408447,3.900322914123535,0.7062844634056091,1,9,train
3.92866849899292,3.856741428375244,0.7192704677581787,1,9,train
3.439236640930176,3.362905979156494,0.763307511806488,1,9,train
3.4638783931732178,3.397298574447632,0.665798544883728,1,9,train
3.897672176361084,3.828106641769409,0.6956550478935242,1,9,train
3.5903899669647217,3.518183708190918,0.7220627665519714,1,9,train
3.6493942737579346,3.5738394260406494,0.7555494904518127,1,9,train
3.76712703704834,3.694511890411377,0.7261503338813782,1,9,train
3.7449045181274414,3.6731255054473877,0.7177898287773132,1,9,train
3.73360013961792,3.688624858856201,0.4497532844543457,1,9,val
3.55621600151062,3.488379955291748,0.6783593893051147,1,10,train
3.6750454902648926,3.6032652854919434,0.7178027033805847,1,10,train
3.5723557472229004,3.503089666366577,0.6926602125167847,1,10,train
4.154675483703613,4.087855339050293,0.6681991219520569,1,10,train
3.9807355403900146,3.9131979942321777,0.6753760576248169,1,10,train
3.35308837890625,3.2737958431243896,0.7929252982139587,1,10,train
3.579761266708374,3.506007432937622,0.7375394105911255,1,10,train
3.5698065757751465,3.4997975826263428,0.7000910639762878,1,10,train
3.803807497024536,3.737356185913086,0.6645134091377258,1,10,train
3.800365447998047,3.7333779335021973,0.6698756814002991,1,10,train
3.7453596591949463,3.6781816482543945,0.6717798709869385,1,10,train
3.7920122146606445,3.7245330810546875,0.6747918725013733,1,10,train
3.92541241645813,3.859616756439209,0.6579568386077881,1,10,train
3.594834327697754,3.525972604751587,0.6886166930198669,1,10,train
3.597350597381592,3.5351805686950684,0.6217000484466553,1,10,train
3.764252185821533,3.697652816772461,0.6659933924674988,1,10,train
3.522444486618042,3.4528677463531494,0.6957674026489258,1,10,train
3.600694179534912,3.5371999740600586,0.6349422335624695,1,10,train
3.5252652168273926,3.456352949142456,0.689122200012207,1,10,train
3.4763951301574707,3.4080159664154053,0.6837906837463379,1,10,train
3.430180311203003,3.3680942058563232,0.6208621859550476,1,10,train
3.5553224086761475,3.489149570465088,0.6617286801338196,1,10,train
3.6843621730804443,3.613370418548584,0.7099184393882751,1,10,train
3.6291868686676025,3.5601160526275635,0.6907077431678772,1,10,train
3.9144153594970703,3.8545756340026855,0.5983982682228088,1,10,train
3.55646014213562,3.4885079860687256,0.6795206069946289,1,10,train
3.5840964317321777,3.519648790359497,0.6444755792617798,1,10,train
4.169133186340332,4.108017921447754,0.6111524105072021,1,10,train
3.715623617172241,3.675624370574951,0.3999927043914795,1,10,val
3.7029995918273926,3.638641595840454,0.6435810327529907,1,11,train
3.799207925796509,3.730590343475342,0.6861760020256042,1,11,train
3.663700580596924,3.6002016067504883,0.6349901556968689,1,11,train
3.9349706172943115,3.8690643310546875,0.659062385559082,1,11,train
4.019695281982422,3.954745054244995,0.6495034098625183,1,11,train
3.814568519592285,3.7479419708251953,0.6662649512290955,1,11,train
4.141485214233398,4.078619480133057,0.628656804561615,1,11,train
3.8204026222229004,3.7516045570373535,0.6879796981811523,1,11,train
3.395385265350342,3.334810972213745,0.6057417988777161,1,11,train
3.4407153129577637,3.3748645782470703,0.6585081815719604,1,11,train
3.64300274848938,3.5805282592773438,0.6247441172599792,1,11,train
3.3001914024353027,3.2384252548217773,0.617661714553833,1,11,train
3.5455291271209717,3.4880964756011963,0.5743253827095032,1,11,train
3.5032663345336914,3.4426889419555664,0.6057746410369873,1,11,train
3.611964702606201,3.5555405616760254,0.5642416477203369,1,11,train
3.687342882156372,3.629511833190918,0.5783097147941589,1,11,train
3.652740240097046,3.5902915000915527,0.6244867444038391,1,11,train
3.437992572784424,3.376049041748047,0.6194359660148621,1,11,train
3.608487844467163,3.5482704639434814,0.6021730303764343,1,11,train
3.746992349624634,3.6895997524261475,0.5739268660545349,1,11,train
3.4978220462799072,3.4407167434692383,0.5710535049438477,1,11,train
3.8228533267974854,3.7649269104003906,0.579264223575592,1,11,train
3.3588452339172363,3.302255630493164,0.5658949017524719,1,11,train
3.4970998764038086,3.436408281326294,0.6069158911705017,1,11,train
3.7071943283081055,3.6546974182128906,0.5249702334403992,1,11,train
3.7142481803894043,3.6592652797698975,0.5498284101486206,1,11,train
3.6327099800109863,3.5771281719207764,0.555817723274231,1,11,train
3.9094717502593994,3.8574037551879883,0.5206806659698486,1,11,train
3.699108362197876,3.664686679840088,0.3442158102989197,1,11,val
3.4925105571746826,3.435260057449341,0.5725040435791016,1,12,train
3.417086362838745,3.357729434967041,0.5935695767402649,1,12,train
3.532212495803833,3.472844362258911,0.593682050704956,1,12,train
3.3335120677948,3.276634693145752,0.5687726140022278,1,12,train
3.4138336181640625,3.359611988067627,0.5422172546386719,1,12,train
3.1579532623291016,3.100910186767578,0.5704295635223389,1,12,train
3.772188663482666,3.7196383476257324,0.5255039930343628,1,12,train
3.72992205619812,3.675605535507202,0.5431643128395081,1,12,train
3.5473921298980713,3.4926648139953613,0.5472735166549683,1,12,train
3.622708320617676,3.5673744678497314,0.5533373355865479,1,12,train
3.749952793121338,3.6976258754730225,0.5232687592506409,1,12,train
3.562483310699463,3.506176471710205,0.5630672574043274,1,12,train
3.6496124267578125,3.591259717941284,0.5835275650024414,1,12,train
3.9726881980895996,3.916512966156006,0.5617532134056091,1,12,train
3.4746205806732178,3.41835355758667,0.5626700520515442,1,12,train
3.6683692932128906,3.6086223125457764,0.5974693298339844,1,12,train
3.8864197731018066,3.827993869781494,0.5842594504356384,1,12,train
3.896564483642578,3.839984178543091,0.5658025145530701,1,12,train
3.820383310317993,3.765399932861328,0.549834132194519,1,12,train
3.6745095252990723,3.617720127105713,0.5678945779800415,1,12,train
3.813187599182129,3.7641987800598145,0.48988792300224304,1,12,train
3.476452112197876,3.4180102348327637,0.5844190120697021,1,12,train
3.6968448162078857,3.644130229949951,0.5271462798118591,1,12,train
3.977971076965332,3.920624256134033,0.5734688639640808,1,12,train
3.646911144256592,3.594369649887085,0.5254155397415161,1,12,train
3.2950055599212646,3.238424301147461,0.5658130645751953,1,12,train
3.6655852794647217,3.6103475093841553,0.5523769855499268,1,12,train
3.5875308513641357,3.5308001041412354,0.5673078894615173,1,12,train
3.688433885574341,3.654430866241455,0.340029239654541,1,12,val
3.7658512592315674,3.7142515182495117,0.515997588634491,1,13,train
3.4624710083007812,3.409219741821289,0.5325131416320801,1,13,train
3.40594220161438,3.3561899662017822,0.49752235412597656,1,13,train
3.525413990020752,3.475233554840088,0.5018044710159302,1,13,train
3.533616065979004,3.482938766479492,0.5067737698554993,1,13,train
3.661343812942505,3.6104586124420166,0.5088514089584351,1,13,train
3.5189461708068848,3.465132236480713,0.5381388664245605,1,13,train
3.580329418182373,3.5293099880218506,0.5101944804191589,1,13,train
3.372138023376465,3.3185272216796875,0.5361091494560242,1,13,train
3.8733224868774414,3.824390172958374,0.4893234074115753,1,13,train
3.829745292663574,3.778508424758911,0.5123690366744995,1,13,train
3.7063329219818115,3.656985282897949,0.49347710609436035,1,13,train
3.6768815517425537,3.626016616821289,0.5086494088172913,1,13,train
3.66031551361084,3.609602928161621,0.5071265697479248,1,13,train
3.5772252082824707,3.525975465774536,0.5124983787536621,1,13,train
3.775052785873413,3.7267696857452393,0.482831209897995,1,13,train
3.6980600357055664,3.6486361026763916,0.49423930048942566,1,13,train
3.4484052658081055,3.4015493392944336,0.46855971217155457,1,13,train
3.4914045333862305,3.445641040802002,0.4576360285282135,1,13,train
3.963174819946289,3.9067811965942383,0.5639352798461914,1,13,train
3.799534320831299,3.7508678436279297,0.48666444420814514,1,13,train
3.3477070331573486,3.2961130142211914,0.5159404873847961,1,13,train
3.5358517169952393,3.4911515712738037,0.44700148701667786,1,13,train
3.4782726764678955,3.4317641258239746,0.46508586406707764,1,13,train
3.797769546508789,3.7522475719451904,0.45522063970565796,1,13,train
3.539246082305908,3.4916324615478516,0.47613734006881714,1,13,train
3.566742420196533,3.5192909240722656,0.47451481223106384,1,13,train
3.5381336212158203,3.491133689880371,0.46999961137771606,1,13,train
3.668714761734009,3.6378607749938965,0.30854102969169617,1,13,val
3.5527658462524414,3.506350040435791,0.46415701508522034,1,14,train
3.4689323902130127,3.417811632156372,0.5112074613571167,1,14,train
3.1456139087677,3.093959093093872,0.5165479183197021,1,14,train
3.8322806358337402,3.7773513793945312,0.549292266368866,1,14,train
3.491581916809082,3.4389665126800537,0.5261531472206116,1,14,train
3.7221767902374268,3.6711859703063965,0.5099083781242371,1,14,train
3.8515734672546387,3.8059821128845215,0.45591267943382263,1,14,train
3.463160991668701,3.4157330989837646,0.4742785692214966,1,14,train
3.9470176696777344,3.897209644317627,0.4980813264846802,1,14,train
3.6984407901763916,3.6535801887512207,0.44860613346099854,1,14,train
3.4880757331848145,3.440551996231079,0.47523757815361023,1,14,train
3.2324841022491455,3.1853718757629395,0.471123069524765,1,14,train
3.7319538593292236,3.6866090297698975,0.45344802737236023,1,14,train
3.7590346336364746,3.7143352031707764,0.4469939172267914,1,14,train
3.4525535106658936,3.410752773284912,0.41800782084465027,1,14,train
3.482424259185791,3.4380059242248535,0.44418373703956604,1,14,train
3.613398551940918,3.568143129348755,0.45255470275878906,1,14,train
3.733436107635498,3.686417818069458,0.4701840281486511,1,14,train
3.7035906314849854,3.659099578857422,0.44491031765937805,1,14,train
3.5864434242248535,3.544250965118408,0.4219251573085785,1,14,train
3.547775983810425,3.5050835609436035,0.42692500352859497,1,14,train
3.397139549255371,3.350224018096924,0.469155490398407,1,14,train
3.278877019882202,3.231018543243408,0.47858381271362305,1,14,train
3.4883453845977783,3.4444081783294678,0.4393715560436249,1,14,train
3.575878143310547,3.529693126678467,0.4618493318557739,1,14,train
3.931452751159668,3.885714054107666,0.45738598704338074,1,14,train
3.5995373725891113,3.554141044616699,0.4539634883403778,1,14,train
3.8029115200042725,3.758796215057373,0.441153347492218,1,14,train
3.663407802581787,3.633542776107788,0.29865124821662903,1,14,val
3.3434066772460938,3.293368339538574,0.5003844499588013,1,15,train
3.8012263774871826,3.7561421394348145,0.45084238052368164,1,15,train
3.899418830871582,3.8568575382232666,0.42561256885528564,1,15,train
3.5770976543426514,3.533381700515747,0.437158465385437,1,15,train
3.911287784576416,3.8667221069335938,0.4456577003002167,1,15,train
3.2804455757141113,3.2382028102874756,0.42242714762687683,1,15,train
3.657994031906128,3.6143949031829834,0.43599092960357666,1,15,train
3.65915584564209,3.612372875213623,0.46782949566841125,1,15,train
3.375974178314209,3.3308069705963135,0.451671302318573,1,15,train
3.543917179107666,3.493955373764038,0.4996187686920166,1,15,train
3.4680073261260986,3.4250597953796387,0.4294763505458832,1,15,train
3.7236883640289307,3.6821811199188232,0.41507261991500854,1,15,train
3.8057563304901123,3.7622315883636475,0.43524792790412903,1,15,train
3.4283432960510254,3.387127637863159,0.41215574741363525,1,15,train
3.2717413902282715,3.2279510498046875,0.4379037618637085,1,15,train
3.3776214122772217,3.334489107131958,0.43132251501083374,1,15,train
3.8512496948242188,3.8097121715545654,0.4153750240802765,1,15,train
3.5027451515197754,3.4581167697906494,0.44628292322158813,1,15,train
3.6212635040283203,3.5782127380371094,0.4305088222026825,1,15,train
3.384615182876587,3.3417229652404785,0.4289231300354004,1,15,train
3.4601471424102783,3.413987636566162,0.46159499883651733,1,15,train
3.587244987487793,3.5443012714385986,0.4294365644454956,1,15,train
3.5086116790771484,3.4660212993621826,0.4259038269519806,1,15,train
3.5118842124938965,3.4680516719818115,0.4383243918418884,1,15,train
3.618739366531372,3.5794081687927246,0.3933119773864746,1,15,train
3.6901795864105225,3.6518354415893555,0.38344210386276245,1,15,train
3.7076690196990967,3.6670479774475098,0.40621018409729004,1,15,train
3.382554054260254,3.339745044708252,0.4280897080898285,1,15,train
3.64935564994812,3.6218886375427246,0.2746695578098297,1,15,val
3.6942453384399414,3.6526169776916504,0.41628438234329224,1,16,train
3.4172191619873047,3.3767099380493164,0.4050925374031067,1,16,train
3.450098752975464,3.4102871417999268,0.3981168866157532,1,16,train
3.65712833404541,3.614856481552124,0.42271852493286133,1,16,train
3.8104588985443115,3.774228096008301,0.3623073697090149,1,16,train
