total,mse,kl,covariate,mse_proteomics,mse_metabolomics,mse_drugresponse,mse_crisprcas9,cv,epoch,type
4.259844779968262,4.011044502258301,0.04095066338777542,0.20784954726696014,0.883163332939148,1.0737460851669312,1.0274505615234375,1.0266847610473633,1,3,train
4.193265438079834,4.042218208312988,0.03621836006641388,0.11482913047075272,0.8903393149375916,0.9491171836853027,0.9968849420547485,1.2058765888214111,1,3,train
4.154575347900391,3.9591665267944336,0.034879084676504135,0.16052979230880737,0.8059861660003662,1.0173730850219727,0.9640353322029114,1.1717718839645386,1,3,train
4.059270858764648,3.810715675354004,0.029689272865653038,0.21886581182479858,0.8488872647285461,1.0771489143371582,1.0367070436477661,0.8479724526405334,1,3,train
4.010690212249756,3.716578483581543,0.03689424693584442,0.25721728801727295,0.7964524030685425,1.0741454362869263,1.0007822513580322,0.8451983332633972,1,3,train
3.8513505458831787,3.604522943496704,0.03676140308380127,0.21006610989570618,0.8429901003837585,0.9392199516296387,0.9553617835044861,0.866951048374176,1,3,train
3.8842997550964355,3.7414426803588867,0.03128564730286598,0.11157120764255524,0.8662039041519165,1.0398961305618286,0.932326078414917,0.9030166268348694,1,3,train
4.02025032043457,3.8913118839263916,0.03154505416750908,0.0973934531211853,0.8355481028556824,0.9986289739608765,1.0935758352279663,0.9635588526725769,1,3,train
3.8697566986083984,3.7035422325134277,0.034781768918037415,0.13143277168273926,0.862471878528595,1.092882513999939,0.9449170827865601,0.8032708168029785,1,3,train
4.306548118591309,4.070339202880859,0.03062126599252224,0.2055879831314087,0.8442188501358032,1.1054893732070923,1.1013695001602173,1.0192615985870361,1,3,train
4.002577304840088,3.832271099090576,0.030933121219277382,0.13937321305274963,0.805252730846405,1.0434207916259766,1.0003482103347778,0.9832490682601929,1,3,train
4.057568550109863,3.6684746742248535,0.028190243989229202,0.36090385913848877,0.8495370745658875,0.7962209582328796,1.02997624874115,0.9927405118942261,1,3,train
4.338167667388916,4.187201499938965,0.03066333569586277,0.12030265480279922,0.8636606335639954,1.1057417392730713,1.0348377227783203,1.182961344718933,1,3,train
4.116152763366699,3.915820360183716,0.029530970379710197,0.1708015501499176,0.8089966773986816,1.017293095588684,1.0765496492385864,1.0129809379577637,1,3,train
4.083911895751953,3.8934216499328613,0.031971074640750885,0.15851932764053345,0.8703418374061584,1.0475118160247803,0.9724832773208618,1.0030845403671265,1,3,train
3.9873452186584473,3.734524965286255,0.033329498022794724,0.2194906771183014,0.877139151096344,1.0168403387069702,0.8983232378959656,0.9422221183776855,1,3,train
3.797849416732788,3.5956668853759766,0.03214698284864426,0.17003551125526428,0.8334322571754456,0.8485226631164551,0.882147490978241,1.0315645933151245,1,3,train
4.27824068069458,3.9547078609466553,0.02762419357895851,0.29590877890586853,0.8592309951782227,0.9747121930122375,1.059096097946167,1.0616686344146729,1,3,train
4.363072872161865,4.106010437011719,0.0071392059326171875,0.24992311000823975,0.8644846081733704,1.191301941871643,0.8459091782569885,1.2043144702911377,1,3,train
4.330982208251953,4.137660026550293,0.030107442289590836,0.16321462392807007,0.8121275901794434,1.0297225713729858,1.1551432609558105,1.1406664848327637,1,3,val
4.152228832244873,3.9465107917785645,0.02673521637916565,0.17898261547088623,0.840616762638092,0.9556951522827148,0.9737648963928223,1.1764341592788696,1,3,val
3.854663372039795,3.6632513999938965,0.02752942405641079,0.16388243436813354,0.8145532608032227,0.9720802307128906,0.8497079014778137,1.0269100666046143,1,3,val
4.051115036010742,3.9160594940185547,0.02781839109957218,0.1072373166680336,0.770315408706665,1.140694260597229,1.0227587223052979,0.9822912216186523,1,3,val
3.981353282928467,3.806518316268921,0.02950349450111389,0.14533138275146484,0.8688948750495911,0.8716378211975098,1.0923107862472534,0.9736750721931458,1,3,val
3.899151563644409,3.6058616638183594,0.02656380832195282,0.26672595739364624,0.8054007887840271,0.9893777966499329,0.876179039478302,0.934904158115387,1,3,val
,,0.0016667203744873405,0.0,,0.748116135597229,1.1225273609161377,1.1440911293029785,1,3,val
4.1832804679870605,4.029709339141846,0.032289713621139526,0.12128182500600815,0.8654325008392334,0.9988836050033569,1.0600428581237793,1.105350375175476,1,4,train
3.996936798095703,3.8198249340057373,0.030112583190202713,0.14699947834014893,0.8037387728691101,1.112352728843689,0.9161540269851685,0.9875795841217041,1,4,train
3.6708953380584717,3.4964840412139893,0.0302665326744318,0.14414474368095398,0.8598559498786926,0.8535380959510803,0.8816574811935425,0.9014325737953186,1,4,train
4.118933200836182,3.9339210987091064,0.029270431026816368,0.15574152767658234,0.8361484408378601,1.0875763893127441,0.9355990290641785,1.0745971202850342,1,4,train
3.76965069770813,3.525111675262451,0.03183653950691223,0.21270246803760529,0.8209746479988098,0.8018823266029358,0.7396493554115295,1.1626051664352417,1,4,train
4.197375774383545,3.996440887451172,0.03187341243028641,0.16906163096427917,0.8303171396255493,1.031087875366211,1.043908715248108,1.0911271572113037,1,4,train
3.8493523597717285,3.6393237113952637,0.034008536487817764,0.17602020502090454,0.8322715759277344,0.9464594125747681,0.9537506103515625,0.9068421125411987,1,4,train
4.153765678405762,3.8956992626190186,0.034967806190252304,0.22309865057468414,0.8133454918861389,1.0492099523544312,1.065821886062622,0.9673219323158264,1,4,train
3.7446722984313965,3.541579484939575,0.033930663019418716,0.16916213929653168,0.8335238099098206,0.9755069613456726,0.8879411816596985,0.8446075320243835,1,4,train
4.134708404541016,3.9207167625427246,0.0305772852152586,0.18341439962387085,0.8203545212745667,1.0259788036346436,1.0843952894210815,0.9899882078170776,1,4,train
3.9452972412109375,3.762336254119873,0.029240235686302185,0.15372079610824585,0.8294270038604736,0.9155880212783813,0.9509768486022949,1.066344141960144,1,4,train
4.0846734046936035,3.7859609127044678,0.03153926134109497,0.26717349886894226,0.8635250329971313,1.0563313961029053,0.9913678169250488,0.874736487865448,1,4,train
4.2930755615234375,4.094715595245361,0.03789408877491951,0.16046565771102905,0.818073570728302,1.0466077327728271,0.9592449069023132,1.270789384841919,1,4,train
4.2233805656433105,3.9427120685577393,0.030285188928246498,0.2503832280635834,0.8264932632446289,1.090759038925171,0.9533082842826843,1.0721514225006104,1,4,train
4.098665237426758,3.9118306636810303,0.034824784845113754,0.15200984477996826,0.8578992486000061,1.140783429145813,1.0918409824371338,0.8213070034980774,1,4,train
3.631932258605957,3.4975030422210693,0.033235084265470505,0.10119420289993286,0.8375972509384155,0.8228178024291992,0.9097669124603271,0.9273212552070618,1,4,train
4.252363204956055,3.9863991737365723,0.03837185725569725,0.2275920957326889,0.8199679255485535,1.1195812225341797,1.1422364711761475,0.9046134352684021,1,4,train
4.249843597412109,3.9689669609069824,0.042548585683107376,0.23832786083221436,0.8666693568229675,1.0215095281600952,0.9834470748901367,1.0973409414291382,1,4,train
3.565458059310913,3.3844940662384033,0.040577974170446396,0.14038603007793427,0.8629570007324219,0.8779956102371216,0.8719353079795837,0.7716061472892761,1,4,train
3.9647583961486816,3.6649982929229736,0.03105039708316326,0.26870977878570557,0.8458088040351868,0.9776914715766907,0.8473125100135803,0.9941855072975159,1,4,train
3.97463059425354,3.7928552627563477,0.030960535630583763,0.15081480145454407,0.7825047373771667,1.0027848482131958,1.0256052017211914,0.9819604158401489,1,4,train
3.9293737411499023,3.7305245399475098,0.04230831563472748,0.15654098987579346,0.7899988293647766,1.2061244249343872,0.7983990907669067,0.9360023736953735,1,4,train
3.824441909790039,3.6861743927001953,0.03623032569885254,0.10203729569911957,0.8079988360404968,0.965131402015686,0.9906511902809143,0.9223930835723877,1,4,train
3.6009764671325684,3.4838411808013916,0.042094726115465164,0.07504052668809891,0.8159298300743103,0.9643884897232056,0.8689817786216736,0.8345411419868469,1,4,train
4.836759567260742,4.45252799987793,0.01098611019551754,0.3732454180717468,0.8816627264022827,1.2708097696304321,1.047709345817566,1.252346158027649,1,4,train
4.241830348968506,4.036973476409912,0.0404856875538826,0.164371058344841,0.8040879964828491,1.0261744260787964,1.0675023794174194,1.1392089128494263,1,4,val
4.140328407287598,3.901796817779541,0.03233427554368973,0.20619702339172363,0.8312515020370483,0.9534294009208679,0.9415287375450134,1.1755871772766113,1,4,val
3.8415367603302,3.614990472793579,0.03287393972277641,0.19367235898971558,0.8068819046020508,0.9703053832054138,0.812129020690918,1.0256741046905518,1,4,val
3.9822466373443604,3.841170310974121,0.03449900448322296,0.10657750815153122,0.7660521268844604,1.138279676437378,0.9547904133796692,0.9820480942726135,1,4,val
3.945223569869995,3.7684667110443115,0.03572237119078636,0.14103452861309052,0.8687140941619873,0.8705669641494751,1.056773066520691,0.9724125862121582,1,4,val
3.8593106269836426,3.553466796875,0.031599562615156174,0.27424436807632446,0.7925708889961243,0.9877057671546936,0.8382783532142639,0.9349117875099182,1,4,val
,,0.0016705073649063706,0.0,,0.7479113936424255,1.1048213243484497,1.1441198587417603,1,4,val
3.940058469772339,3.7618532180786133,0.038899071514606476,0.13930609822273254,0.8756754398345947,1.012173056602478,0.9912761449813843,0.8827284574508667,1,5,train
4.057920932769775,3.8122246265411377,0.047540273517370224,0.1981562376022339,0.8286460041999817,0.985353946685791,0.8631957173347473,1.1350290775299072,1,5,train
4.227963447570801,3.967343807220459,0.04656103625893593,0.21405842900276184,0.8489231467247009,0.9828062057495117,1.0335509777069092,1.1020632982254028,1,5,train
4.057365894317627,3.820146322250366,0.04741842672228813,0.18980133533477783,0.8327705264091492,1.1367884874343872,0.9893291592597961,0.8612582087516785,1,5,train
3.9939255714416504,3.7612991333007812,0.04547973722219467,0.18714669346809387,0.8122096657752991,1.1498371362686157,0.830845832824707,0.9684065580368042,1,5,train
4.004502773284912,3.75732684135437,0.03492436185479164,0.21225179731845856,0.7902020215988159,1.1482962369918823,0.8205292820930481,0.9982994198799133,1,5,train
4.065005779266357,3.7319109439849854,0.045495908707380295,0.2875988483428955,0.8535709381103516,1.015243649482727,0.932661235332489,0.9304351210594177,1,5,train
3.9007322788238525,3.696312427520752,0.0398937463760376,0.16452628374099731,0.7731783390045166,0.9605984091758728,0.9437253475189209,1.0188103914260864,1,5,train
4.077383041381836,3.821012020111084,0.03733855113387108,0.21903234720230103,0.802299976348877,1.0608086585998535,0.9105905294418335,1.0473127365112305,1,5,train
3.7523064613342285,3.550121545791626,0.03678954020142555,0.16539520025253296,0.7940868139266968,0.9484620690345764,0.7884038090705872,1.0191688537597656,1,5,train
3.8726022243499756,3.657046318054199,0.03925717622041702,0.17629864811897278,0.7708746790885925,0.958031952381134,0.8806019425392151,1.0475378036499023,1,5,train
3.6246418952941895,3.4724349975585938,0.028734413906931877,0.12347248196601868,0.8036195635795593,0.86117023229599,0.8278090357780457,0.9798361659049988,1,5,train
3.6200149059295654,3.4820985794067383,0.04179190844297409,0.09612437337636948,0.7572605013847351,0.932796061038971,0.938605010509491,0.8534369468688965,1,5,train
4.0637526512146,3.840886116027832,0.03530612215399742,0.18756043910980225,0.7774071097373962,1.0997915267944336,0.92251056432724,1.0411769151687622,1,5,train
4.035882472991943,3.763484001159668,0.03287931904196739,0.23951900005340576,0.8120934963226318,1.0116010904312134,0.8545043468475342,1.0852853059768677,1,5,train
4.100369930267334,3.9187207221984863,0.03624757379293442,0.14540165662765503,0.8314093351364136,0.9298129081726074,0.9356563091278076,1.2218422889709473,1,5,train
3.8305912017822266,3.524383783340454,0.03531007096171379,0.2708973288536072,0.7828980088233948,1.0206594467163086,0.7865688800811768,0.9342575073242188,1,5,train
3.739837408065796,3.617493152618408,0.04270130395889282,0.07964301109313965,0.8181142807006836,0.9320981502532959,0.9154688119888306,0.9518117904663086,1,5,train
3.819133758544922,3.5851049423217773,0.03959411382675171,0.1944347620010376,0.8160106539726257,0.967784583568573,0.8796923160552979,0.9216174483299255,1,5,train
3.807013988494873,3.6307294368743896,0.05258709937334061,0.12369755655527115,0.8056743144989014,1.023169994354248,0.9872381687164307,0.8146468997001648,1,5,train
3.798013925552368,3.5577917098999023,0.04075717180967331,0.19946511089801788,0.8468524217605591,1.0094116926193237,0.7813901305198669,0.9201375246047974,1,5,train
4.1703081130981445,3.936661720275879,0.049092527478933334,0.18455395102500916,0.9007613658905029,1.0406785011291504,0.9743491411209106,1.0208725929260254,1,5,train
3.893815517425537,3.6352474689483643,0.04977332800626755,0.2087947577238083,0.7968909740447998,1.0397487878799438,0.8300604224205017,0.9685472846031189,1,5,train
3.8447372913360596,3.598001718521118,0.04659516364336014,0.20014050602912903,0.874826192855835,0.956821084022522,0.9177766442298889,0.8485777378082275,1,5,train
3.8595776557922363,3.5039570331573486,0.0083471005782485,0.3472735285758972,0.8805931806564331,0.8605751395225525,0.864387571811676,0.8984012603759766,1,5,train
4.093388080596924,3.886446952819824,0.046709418296813965,0.16023138165473938,0.787552535533905,1.0229288339614868,0.9354087114334106,1.1405566930770874,1,5,val
4.057042121887207,3.8121113777160645,0.03670952469110489,0.2082211971282959,0.8132246136665344,0.951616644859314,0.8745034337043762,1.1727666854858398,1,5,val
3.7635834217071533,3.5281145572662354,0.03732798248529434,0.19814077019691467,0.7773500680923462,0.96868896484375,0.7572755813598633,1.0248000621795654,1,5,val
3.855562448501587,3.702641725540161,0.041939593851566315,0.11098112910985947,0.752998411655426,1.1329200267791748,0.8361114859580994,0.9806117415428162,1,5,val
3.8268697261810303,3.632765769958496,0.04245380684733391,0.15165026485919952,0.8480666279792786,0.8693603873252869,0.9452417492866516,0.9700970649719238,1,5,val
3.8149333000183105,3.476649284362793,0.034508515149354935,0.3037755489349365,0.7682234048843384,0.9862107038497925,0.7878586649894714,0.9343565106391907,1,5,val
,,0.0018386057345196605,0.0,,0.746823787689209,1.00589919090271,1.1453121900558472,1,5,val
3.721358299255371,3.503580093383789,0.04276299849152565,0.17501527070999146,0.7928488254547119,0.8987411856651306,0.7927261590957642,1.0192638635635376,1,6,train
4.077059745788574,3.834221363067627,0.041551150381565094,0.2012871503829956,0.8229240775108337,1.1245031356811523,0.8519275784492493,1.0348665714263916,1,6,train
3.646071195602417,3.3753817081451416,0.041438110172748566,0.2292514443397522,0.7933655977249146,0.8893963098526001,0.7689850330352783,0.9236347675323486,1,6,train
3.8403730392456055,3.659231185913086,0.050941940397024155,0.13019999861717224,0.7969067096710205,1.0539966821670532,0.7689462900161743,1.039381504058838,1,6,train
3.898240327835083,3.705191135406494,0.045708827674388885,0.14734025299549103,0.7880377173423767,1.0173927545547485,0.839318573474884,1.0604422092437744,1,6,train
3.649916410446167,3.4256784915924072,0.04874297231435776,0.17549490928649902,0.7867425084114075,1.0499727725982666,0.7768006324768066,0.8121626377105713,1,6,train
3.893474817276001,3.6066765785217285,0.05924547463655472,0.227552592754364,0.8209121823310852,1.0112539529800415,0.832213282585144,0.9422969818115234,1,6,train
3.8371405601501465,3.6137747764587402,0.04895327612757683,0.17441236972808838,0.847952663898468,0.8475221395492554,0.8538543581962585,1.0644453763961792,1,6,train
3.7650814056396484,3.579251766204834,0.04854296147823334,0.13728658854961395,0.7675777673721313,1.0996854305267334,0.7641939520835876,0.9477945566177368,1,6,train
3.8027572631835938,3.594459056854248,0.0437760204076767,0.1645221710205078,0.8215643167495728,1.0088858604431152,0.7691901326179504,0.9948187470436096,1,6,train
3.7545974254608154,3.5769412517547607,0.044960830360651016,0.13269542157649994,0.783056914806366,0.9874778985977173,0.8589810132980347,0.9474256038665771,1,6,train
3.837606430053711,3.567777156829834,0.05939763784408569,0.21043160557746887,0.7697416543960571,1.1155250072479248,0.8242536783218384,0.8582569360733032,1,6,train
3.965235948562622,3.766582727432251,0.049490898847579956,0.1491623967885971,0.77366703748703,1.0079785585403442,0.8949840068817139,1.0899531841278076,1,6,train
4.161644458770752,3.844313859939575,0.05191737040877342,0.2654132843017578,0.8280666470527649,0.9125745892524719,0.9336897730827332,1.16998291015625,1,6,train
3.775704860687256,3.5220682621002197,0.048625096678733826,0.20501169562339783,0.8030491471290588,1.0835185050964355,0.762009859085083,0.8734908699989319,1,6,train
3.9536006450653076,3.7413220405578613,0.07149339467287064,0.14078515768051147,0.8230677247047424,1.0292484760284424,0.8241260647773743,1.0648797750473022,1,6,train
3.879714250564575,3.6564478874206543,0.050074853003025055,0.17319145798683167,0.8351567387580872,1.19888436794281,0.718786358833313,0.9036201238632202,1,6,train
3.4863598346710205,3.324674129486084,0.044023700058460236,0.11766188591718674,0.7289005517959595,0.8116366267204285,0.7758790254592896,1.0082579851150513,1,6,train
3.7732839584350586,3.5831642150878906,0.040732599794864655,0.1493872106075287,0.7892490029335022,1.1504281759262085,0.7543014287948608,0.8891854882240295,1,6,train
3.672029733657837,3.506739377975464,0.04568517580628395,0.1196051612496376,0.8756284117698669,0.9324147701263428,0.7858773469924927,0.9128186106681824,1,6,train
4.023327827453613,3.7950687408447266,0.037041764706373215,0.1912173330783844,0.8455765247344971,0.9500954151153564,0.8816757798194885,1.1177210807800293,1,6,train
3.895785331726074,3.701146125793457,0.056730370968580246,0.1379089653491974,0.8259748816490173,1.02546226978302,0.8203817009925842,1.0293272733688354,1,6,train
3.7205145359039307,3.4479751586914062,0.04245523363351822,0.2300841212272644,0.8098713755607605,0.963816225528717,0.7343533039093018,0.939934253692627,1,6,train
3.6003811359405518,3.358773946762085,0.03735402598977089,0.20425330102443695,0.7995361685752869,0.9087740182876587,0.7043949365615845,0.9460690021514893,1,6,train
