total,reconstruction,gaussian,categorical,cv,epoch,type,lr
3.7526204586029053,3.3976354598999023,37.80107116699219,-2.3025646209716797,1,232,train,0.00016900000000000002
4.272955894470215,3.8722782135009766,42.37034225463867,-2.302563190460205,1,232,val,0.00016900000000000002
4.273953437805176,3.8559834957122803,44.09954071044922,-2.3025641441345215,1,232,val,0.00016900000000000002
4.263266563415527,3.8430256843566895,44.32666015625,-2.302560806274414,1,232,val,0.00016900000000000002
4.19838285446167,3.7477164268493652,47.36919021606445,-2.3025593757629395,1,232,val,0.00016900000000000002
4.279660701751709,3.837681770324707,46.50042724609375,-2.3025588989257812,1,232,val,0.00016900000000000002
3.7783994674682617,3.4086999893188477,39.27248764038086,-2.3025598526000977,1,233,train,0.00016900000000000002
3.730350971221924,3.3424768447875977,41.08995819091797,-2.3025612831115723,1,233,train,0.00016900000000000002
3.5876128673553467,3.232984781265259,37.765350341796875,-2.3025612831115723,1,233,train,0.00016900000000000002
3.798611640930176,3.4296658039093018,39.19713592529297,-2.3025617599487305,1,233,train,0.00016900000000000002
3.784242630004883,3.446401357650757,36.08667755126953,-2.302560806274414,1,233,train,0.00016900000000000002
3.7539925575256348,3.398616075515747,37.8402099609375,-2.3025622367858887,1,233,train,0.00016900000000000002
3.7154364585876465,3.3546276092529297,38.3834342956543,-2.302560806274414,1,233,train,0.00016900000000000002
3.776945114135742,3.392160415649414,40.78101348876953,-2.302560806274414,1,233,train,0.00016900000000000002
3.7369115352630615,3.342708110809326,41.72289276123047,-2.3025598526000977,1,233,train,0.00016900000000000002
3.774418592453003,3.4051077365875244,39.2336311340332,-2.302560806274414,1,233,train,0.00016900000000000002
4.272151947021484,3.8669071197509766,42.827049255371094,-2.302563190460205,1,233,val,0.00016900000000000002
4.271403789520264,3.8493332862854004,44.50959777832031,-2.3025636672973633,1,233,val,0.00016900000000000002
4.263502597808838,3.8396036624908447,44.69244384765625,-2.3025598526000977,1,233,val,0.00016900000000000002
4.198287010192871,3.7436094284057617,47.770301818847656,-2.3025588989257812,1,233,val,0.00016900000000000002
4.280839443206787,3.8381283283233643,46.57368087768555,-2.302558422088623,1,233,val,0.00016900000000000002
3.653698682785034,3.2903988361358643,38.63254165649414,-2.302562713623047,1,234,train,0.00016900000000000002
3.7403085231781006,3.362689256668091,40.06447982788086,-2.3025588989257812,1,234,train,0.00016900000000000002
3.8633108139038086,3.4468607902526855,43.94755172729492,-2.3025569915771484,1,234,train,0.00016900000000000002
3.633317708969116,3.2394063472747803,41.69369125366211,-2.3025574684143066,1,234,train,0.00016900000000000002
3.652625560760498,3.319610357284546,35.60406494140625,-2.3025612831115723,1,234,train,0.00016900000000000002
3.690542697906494,3.3140056133270264,39.95627212524414,-2.3025569915771484,1,234,train,0.00016900000000000002
3.747776508331299,3.391584873199463,37.921722412109375,-2.3025617599487305,1,234,train,0.00016900000000000002
3.776370048522949,3.4133310317993164,38.606441497802734,-2.3025565147399902,1,234,train,0.00016900000000000002
3.826779842376709,3.4656033515930176,38.42020034790039,-2.3025598526000977,1,234,train,0.00016900000000000002
3.777017593383789,3.4249863624572754,37.50566482543945,-2.3025574684143066,1,234,train,0.00016900000000000002
4.269319534301758,3.869704246520996,42.264060974121094,-2.302560806274414,1,234,val,0.00016900000000000002
4.269855976104736,3.853287696838379,43.959388732910156,-2.3025622367858887,1,234,val,0.00016900000000000002
4.2615509033203125,3.843132972717285,44.14436340332031,-2.302558422088623,1,234,val,0.00016900000000000002
4.196444034576416,3.745518445968628,47.39510726928711,-2.3025565147399902,1,234,val,0.00016900000000000002
4.277090072631836,3.8367931842803955,46.33223342895508,-2.3025565147399902,1,234,val,0.00016900000000000002
3.7094290256500244,3.345468282699585,38.69861602783203,-2.302558422088623,1,235,train,0.00016900000000000002
3.733130931854248,3.3887927532196045,36.73637771606445,-2.3025598526000977,1,235,train,0.00016900000000000002
3.6007039546966553,3.256643056869507,36.708641052246094,-2.3025617599487305,1,235,train,0.00016900000000000002
3.7356619834899902,3.3888113498687744,36.98762512207031,-2.3025617599487305,1,235,train,0.00016900000000000002
3.7387330532073975,3.388664722442627,37.30937576293945,-2.302562713623047,1,235,train,0.00016900000000000002
3.713846206665039,3.3271214962005615,40.97503662109375,-2.3025598526000977,1,235,train,0.00016900000000000002
3.746438503265381,3.3778748512268066,39.15891647338867,-2.3025612831115723,1,235,train,0.00016900000000000002
3.772695302963257,3.3814148902893066,41.430599212646484,-2.3025593757629395,1,235,train,0.00016900000000000002
3.8132896423339844,3.404557943344116,43.17573165893555,-2.302556037902832,1,235,train,0.00016900000000000002
3.8728418350219727,3.4748106002807617,42.105682373046875,-2.30255126953125,1,235,train,0.00016900000000000002
4.271798610687256,3.875854015350342,41.89699172973633,-2.302562713623047,1,235,val,0.00016900000000000002
4.267446994781494,3.8535094261169434,43.696327209472656,-2.3025641441345215,1,235,val,0.00016900000000000002
4.26218318939209,3.8441340923309326,44.10747146606445,-2.3025593757629395,1,235,val,0.00016900000000000002
4.197360038757324,3.7512478828430176,46.91376876831055,-2.3025588989257812,1,235,val,0.00016900000000000002
4.274171352386475,3.8377137184143066,45.94831085205078,-2.302558422088623,1,235,val,0.00016900000000000002
3.75602650642395,3.3821640014648438,39.68880844116211,-2.302558422088623,1,236,train,0.00016900000000000002
3.7320258617401123,3.357595682144165,39.74557876586914,-2.302560806274414,1,236,train,0.00016900000000000002
3.7069215774536133,3.342780590057373,38.7166633605957,-2.3025574684143066,1,236,train,0.00016900000000000002
3.737445831298828,3.37288236618042,38.7589111328125,-2.3025598526000977,1,236,train,0.00016900000000000002
3.7289626598358154,3.333085536956787,41.8902587890625,-2.302558422088623,1,236,train,0.00016900000000000002
3.7134368419647217,3.3960022926330566,34.046024322509766,-2.302565097808838,1,236,train,0.00016900000000000002
3.725477457046509,3.3621890544891357,38.631385803222656,-2.3025598526000977,1,236,train,0.00016900000000000002
3.7466259002685547,3.3743057250976562,39.53458023071289,-2.302558422088623,1,236,train,0.00016900000000000002
3.7919459342956543,3.4451866149902344,36.978485107421875,-2.3025612831115723,1,236,train,0.00016900000000000002
3.705517292022705,3.358318567276001,37.022422790527344,-2.3025588989257812,1,236,train,0.00016900000000000002
4.2672038078308105,3.8680601119995117,42.21693420410156,-2.3025612831115723,1,236,val,0.00016900000000000002
4.267237663269043,3.847611665725708,44.26515197753906,-2.302562713623047,1,236,val,0.00016900000000000002
4.261979103088379,3.8414735794067383,44.35308074951172,-2.302558422088623,1,236,val,0.00016900000000000002
4.196218490600586,3.7414345741271973,47.78094482421875,-2.3025569915771484,1,236,val,0.00016900000000000002
4.27719259262085,3.8302698135375977,46.994815826416016,-2.3025569915771484,1,236,val,0.00016900000000000002
3.6993305683135986,3.347883939743042,37.44721603393555,-2.302562713623047,1,237,train,0.00016900000000000002
3.793203115463257,3.414095163345337,40.213348388671875,-2.3025593757629395,1,237,train,0.00016900000000000002
3.8044979572296143,3.4143285751342773,41.31949996948242,-2.302557945251465,1,237,train,0.00016900000000000002
3.6001834869384766,3.237865447998047,38.53435134887695,-2.3025593757629395,1,237,train,0.00016900000000000002
3.7882673740386963,3.4247231483459473,38.656978607177734,-2.3025588989257812,1,237,train,0.00016900000000000002
3.677351951599121,3.3107190132141113,38.96585464477539,-2.302558422088623,1,237,train,0.00016900000000000002
3.7797691822052,3.4089877605438232,39.38069152832031,-2.3025574684143066,1,237,train,0.00016900000000000002
3.729410409927368,3.3743698596954346,37.80659866333008,-2.302562713623047,1,237,train,0.00016900000000000002
3.7683916091918945,3.393777847290039,39.76392364501953,-2.3025574684143066,1,237,train,0.00016900000000000002
3.7236409187316895,3.3558154106140137,39.08509826660156,-2.302560806274414,1,237,train,0.00016900000000000002
4.265840530395508,3.8762593269348145,41.26066207885742,-2.3025636672973633,1,237,val,0.00016900000000000002
4.26282262802124,3.854573965072632,43.1274299621582,-2.3025646209716797,1,237,val,0.00016900000000000002
4.26076078414917,3.853975772857666,42.98106384277344,-2.3025612831115723,1,237,val,0.00016900000000000002
4.1905999183654785,3.7513723373413086,46.225311279296875,-2.3025598526000977,1,237,val,0.00016900000000000002
4.273891925811768,3.8436501026153564,45.32672882080078,-2.3025598526000977,1,237,val,0.00016900000000000002
3.7052531242370605,3.3377442359924316,39.053428649902344,-2.302560806274414,1,238,train,0.00016900000000000002
3.637427806854248,3.2794456481933594,38.10076904296875,-2.3025617599487305,1,238,train,0.00016900000000000002
3.7447025775909424,3.398761034011841,36.89670181274414,-2.302562713623047,1,238,train,0.00016900000000000002
3.695932626724243,3.3359100818634033,38.3048095703125,-2.302562713623047,1,238,train,0.00016900000000000002
3.762369394302368,3.4120302200317383,37.33649826049805,-2.3025636672973633,1,238,train,0.00016900000000000002
3.6816837787628174,3.3124136924743652,39.22956085205078,-2.3025617599487305,1,238,train,0.00016900000000000002
3.782815456390381,3.4068431854248047,39.89980697631836,-2.302563190460205,1,238,train,0.00016900000000000002
3.7855117321014404,3.39241886138916,41.61183166503906,-2.302560806274414,1,238,train,0.00016900000000000002
3.7980642318725586,3.405441999435425,41.564788818359375,-2.302563190460205,1,238,train,0.00016900000000000002
3.8196966648101807,3.451488494873047,39.12337112426758,-2.302562713623047,1,238,train,0.00016900000000000002
4.264949321746826,3.8598921298980713,42.80826187133789,-2.302565574645996,1,238,val,0.00016900000000000002
4.261907577514648,3.84385347366333,44.10794448852539,-2.3025665283203125,1,238,val,0.00016900000000000002
4.255343914031982,3.834376096725464,44.399314880371094,-2.302563190460205,1,238,val,0.00016900000000000002
4.193429470062256,3.7367167472839355,47.97381591796875,-2.3025617599487305,1,238,val,0.00016900000000000002
4.271602153778076,3.825833320617676,46.879432678222656,-2.3025617599487305,1,238,val,0.00016900000000000002
3.7612290382385254,3.3509960174560547,43.32585906982422,-2.3025598526000977,1,239,train,0.00016900000000000002
3.836941957473755,3.4460561275482178,41.391151428222656,-2.3025636672973633,1,239,train,0.00016900000000000002
3.7107415199279785,3.3346290588378906,39.913818359375,-2.3025641441345215,1,239,train,0.00016900000000000002
3.769418716430664,3.3940558433532715,39.838844299316406,-2.3025622367858887,1,239,train,0.00016900000000000002
3.7351443767547607,3.371591091156006,38.657894134521484,-2.3025636672973633,1,239,train,0.00016900000000000002
3.72023868560791,3.383200168609619,36.00642013549805,-2.3025641441345215,1,239,train,0.00016900000000000002
3.6884865760803223,3.352956771850586,35.85556411743164,-2.302565097808838,1,239,train,0.00016900000000000002
3.7339231967926025,3.3634235858917236,39.352535247802734,-2.302565097808838,1,239,train,0.00016900000000000002
3.7082204818725586,3.3360848426818848,39.51613235473633,-2.3025660514831543,1,239,train,0.00016900000000000002
3.6720449924468994,3.303314208984375,39.17566680908203,-2.3025646209716797,1,239,train,0.00016900000000000002
4.269311428070068,3.868865728378296,42.34710693359375,-2.3025665283203125,1,239,val,0.00016900000000000002
4.262498378753662,3.8442416191101074,44.12823486328125,-2.302567481994629,1,239,val,0.00016900000000000002
4.260566711425781,3.8387303352355957,44.486209869384766,-2.3025641441345215,1,239,val,0.00016900000000000002
4.196201324462891,3.743973970413208,47.5252685546875,-2.302562713623047,1,239,val,0.00016900000000000002
4.274524688720703,3.831770658493042,46.57795333862305,-2.302562713623047,1,239,val,0.00016900000000000002
3.7679924964904785,3.3934292793273926,39.758888244628906,-2.302567481994629,1,240,train,0.00016900000000000002
3.6330549716949463,3.2721970081329346,38.388362884521484,-2.302565097808838,1,240,train,0.00016900000000000002
3.665400981903076,3.314863681793213,37.35629653930664,-2.302567481994629,1,240,train,0.00016900000000000002
3.748418092727661,3.37300968170166,39.84341812133789,-2.302565097808838,1,240,train,0.00016900000000000002
3.732998847961426,3.3725385665893555,38.34859848022461,-2.3025665283203125,1,240,train,0.00016900000000000002
3.7422292232513428,3.3555665016174316,40.96883773803711,-2.3025636672973633,1,240,train,0.00016900000000000002
3.731010675430298,3.3326234817504883,42.14128494262695,-2.3025660514831543,1,240,train,0.00016900000000000002
3.867863178253174,3.5108399391174316,38.00490951538086,-2.3025660514831543,1,240,train,0.00016900000000000002
3.768463134765625,3.403045177459717,38.84436798095703,-2.3025665283203125,1,240,train,0.00016900000000000002
3.7471795082092285,3.3788607120513916,39.134464263916016,-2.3025660514831543,1,240,train,0.00016900000000000002
4.263409614562988,3.867649793624878,41.87855529785156,-2.3025684356689453,1,240,val,0.00016900000000000002
4.267999172210693,3.8570666313171387,43.395809173583984,-2.3025693893432617,1,240,val,0.00016900000000000002
4.25838041305542,3.843400239944458,43.80058670043945,-2.3025665283203125,1,240,val,0.00016900000000000002
4.195870876312256,3.7497639656066895,46.913246154785156,-2.302565574645996,1,240,val,0.00016900000000000002
4.270601749420166,3.837327241897583,45.630001068115234,-2.302565097808838,1,240,val,0.00016900000000000002
3.757716178894043,3.4078426361083984,37.28993225097656,-2.302567481994629,1,241,train,0.00016900000000000002
3.815269708633423,3.4539427757263184,38.435264587402344,-2.3025684356689453,1,241,train,0.00016900000000000002
3.655935049057007,3.2542569637298584,42.47038650512695,-2.3025636672973633,1,241,train,0.00016900000000000002
3.7771074771881104,3.401327610015869,39.880558013916016,-2.3025670051574707,1,241,train,0.00016900000000000002
3.610325336456299,3.2672371864318848,36.61138153076172,-2.3025684356689453,1,241,train,0.00016900000000000002
3.6725332736968994,3.31254243850708,38.30166244506836,-2.302567481994629,1,241,train,0.00016900000000000002
3.7897777557373047,3.4051661491394043,40.76374053955078,-2.3025665283203125,1,241,train,0.00016900000000000002
3.697491407394409,3.3372106552124023,38.33064270019531,-2.302567481994629,1,241,train,0.00016900000000000002
3.765876054763794,3.370471954345703,41.84299850463867,-2.3025641441345215,1,241,train,0.00016900000000000002
3.7863848209381104,3.4432015419006348,36.620906829833984,-2.3025684356689453,1,241,train,0.00016900000000000002
4.262396335601807,3.8635687828063965,42.185325622558594,-2.3025689125061035,1,241,val,0.00016900000000000002
4.266125679016113,3.848813056945801,44.03380584716797,-2.3025693893432617,1,241,val,0.00016900000000000002
4.2511115074157715,3.8307909965515137,44.33460235595703,-2.3025665283203125,1,241,val,0.00016900000000000002
4.190589427947998,3.7396581172943115,47.39570236206055,-2.3025660514831543,1,241,val,0.00016900000000000002
4.2745819091796875,3.8307833671569824,46.68238830566406,-2.302565097808838,1,241,val,0.00016900000000000002
3.8137686252593994,3.4605813026428223,37.621307373046875,-2.3025665283203125,1,242,train,0.00016900000000000002
3.7191710472106934,3.334514856338501,40.768192291259766,-2.302565574645996,1,242,train,0.00016900000000000002
3.7024340629577637,3.3083784580230713,41.708133697509766,-2.302565574645996,1,242,train,0.00016900000000000002
3.7292778491973877,3.382969856262207,36.93336868286133,-2.3025684356689453,1,242,train,0.00016900000000000002
3.6392557621002197,3.2695021629333496,39.2779426574707,-2.3025684356689453,1,242,train,0.00016900000000000002
3.7823526859283447,3.403810501098633,40.15678787231445,-2.3025684356689453,1,242,train,0.00016900000000000002
3.6538498401641846,3.287855625152588,38.90199279785156,-2.3025684356689453,1,242,train,0.00016900000000000002
3.7172341346740723,3.365963935852051,37.42959213256836,-2.30256986618042,1,242,train,0.00016900000000000002
3.8131706714630127,3.4243483543395996,41.184814453125,-2.3025684356689453,1,242,train,0.00016900000000000002
3.8037285804748535,3.4496960639953613,37.70581817626953,-2.3025693893432617,1,242,train,0.00016900000000000002
4.264895915985107,3.8732261657714844,41.469539642333984,-2.3025708198547363,1,242,val,0.00016900000000000002
4.265625,3.8544576168060303,43.41930389404297,-2.3025717735290527,1,242,val,0.00016900000000000002
4.2635321617126465,3.8500397205352783,43.65180969238281,-2.3025693893432617,1,242,val,0.00016900000000000002
4.1983561515808105,3.7516398429870605,46.97417068481445,-2.3025684356689453,1,242,val,0.00016900000000000002
4.270934104919434,3.8372156620025635,45.67440414428711,-2.3025684356689453,1,242,val,0.00016900000000000002
3.850750684738159,3.4553325176239014,41.84439468383789,-2.3025684356689453,1,243,train,0.00016900000000000002
3.7307870388031006,3.3499011993408203,40.39115905761719,-2.3025689125061035,1,243,train,0.00016900000000000002
3.64032244682312,3.2937779426574707,36.95703125,-2.3025693893432617,1,243,train,0.00016900000000000002
3.7041454315185547,3.356306314468384,37.08648681640625,-2.302570343017578,1,243,train,0.00016900000000000002
3.766009569168091,3.4023146629333496,38.67205810546875,-2.30256986618042,1,243,train,0.00016900000000000002
3.758796453475952,3.4254727363586426,35.63494873046875,-2.302572250366211,1,243,train,0.00016900000000000002
3.719684362411499,3.3232038021087646,41.95063400268555,-2.302570343017578,1,243,train,0.00016900000000000002
3.7652244567871094,3.425673007965088,36.25771713256836,-2.302572727203369,1,243,train,0.00016900000000000002
3.7455995082855225,3.3429179191589355,42.57073211669922,-2.3025693893432617,1,243,train,0.00016900000000000002
3.680797576904297,3.3091886043548584,39.463470458984375,-2.3025712966918945,1,243,train,0.00016900000000000002
4.2718353271484375,3.8664534091949463,42.840736389160156,-2.302572727203369,1,243,val,0.00016900000000000002
4.265233039855957,3.8417463302612305,44.6512336730957,-2.302572727203369,1,243,val,0.00016900000000000002
4.26263427734375,3.83575177192688,44.990814208984375,-2.3025708198547363,1,243,val,0.00016900000000000002
4.198907852172852,3.736691951751709,48.52412796020508,-2.30256986618042,1,243,val,0.00016900000000000002
4.271183013916016,3.8203814029693604,47.38269805908203,-2.30256986618042,1,243,val,0.00016900000000000002
3.7728922367095947,3.3803677558898926,41.55501937866211,-2.3025708198547363,1,244,train,0.00016900000000000002
3.8093197345733643,3.399566888809204,43.27785873413086,-2.30256986618042,1,244,train,0.00016900000000000002
3.8270583152770996,3.4565839767456055,39.35000991821289,-2.3025708198547363,1,244,train,0.00016900000000000002
3.728419780731201,3.3617427349090576,38.970272064208984,-2.302572727203369,1,244,train,0.00016900000000000002
3.6855409145355225,3.30891489982605,39.965187072753906,-2.302572727203369,1,244,train,0.00016900000000000002
3.6316206455230713,3.2795958518981934,37.505043029785156,-2.302572250366211,1,244,train,0.00016900000000000002
3.6479310989379883,3.272850513458252,39.81063461303711,-2.3025717735290527,1,244,train,0.00016900000000000002
3.70080828666687,3.3852663040161133,33.85676574707031,-2.302572727203369,1,244,train,0.00016900000000000002
3.7451603412628174,3.3842360973358154,38.39500045776367,-2.302570343017578,1,244,train,0.00016900000000000002
3.7964110374450684,3.4330673217773438,38.6369514465332,-2.302572250366211,1,244,train,0.00016900000000000002
4.271551132202148,3.8721299171447754,42.24469757080078,-2.302572727203369,1,244,val,0.00016900000000000002
4.2639546394348145,3.8483808040618896,43.85995101928711,-2.3025736808776855,1,244,val,0.00016900000000000002
4.2589497566223145,3.841909885406494,44.006553649902344,-2.3025717735290527,1,244,val,0.00016900000000000002
4.2001118659973145,3.7490506172180176,47.40868377685547,-2.3025708198547363,1,244,val,0.00016900000000000002
4.278629779815674,3.840919256210327,46.07362365722656,-2.3025708198547363,1,244,val,0.00016900000000000002
3.701641798019409,3.316389322280884,40.82782745361328,-2.302572727203369,1,245,train,0.00016900000000000002
3.6051506996154785,3.29886794090271,32.93084716796875,-2.3025736808776855,1,245,train,0.00016900000000000002
3.7577686309814453,3.3806960582733154,40.00984191894531,-2.3025708198547363,1,245,train,0.00016900000000000002
3.765536308288574,3.3765177726745605,41.20442199707031,-2.3025717735290527,1,245,train,0.00016900000000000002
3.6670596599578857,3.2955679893493652,39.45175552368164,-2.302572250366211,1,245,train,0.00016900000000000002
3.7655606269836426,3.3534955978393555,43.509071350097656,-2.3025689125061035,1,245,train,0.00016900000000000002
3.7535672187805176,3.411546468734741,36.504642486572266,-2.3025736808776855,1,245,train,0.00016900000000000002
3.8116135597229004,3.4352986812591553,39.93406295776367,-2.302572250366211,1,245,train,0.00016900000000000002
3.685110092163086,3.3101308345794678,39.80049133300781,-2.3025717735290527,1,245,train,0.00016900000000000002
3.793881416320801,3.414773464202881,40.21336364746094,-2.302570343017578,1,245,train,0.00016900000000000002
4.271501541137695,3.869601011276245,42.49262619018555,-2.302572727203369,1,245,val,0.00016900000000000002
4.26814603805542,3.8505337238311768,44.06379699707031,-2.3025736808776855,1,245,val,0.00016900000000000002
4.259804725646973,3.83986759185791,44.296287536621094,-2.3025717735290527,1,245,val,0.00016900000000000002
4.196962356567383,3.7442562580108643,47.57313919067383,-2.3025708198547363,1,245,val,0.00016900000000000002
4.273030757904053,3.8323240280151367,46.373233795166016,-2.3025708198547363,1,245,val,0.00016900000000000002
3.673779010772705,3.3338894844055176,36.29152297973633,-2.3025732040405273,1,246,train,0.00016900000000000002
3.7922744750976562,3.420579671859741,39.4720458984375,-2.3025717735290527,1,246,train,0.00016900000000000002
3.762056827545166,3.4262988567352295,35.87836456298828,-2.302572727203369,1,246,train,0.00016900000000000002
3.664105176925659,3.3101181983947754,37.70128631591797,-2.3025717735290527,1,246,train,0.00016900000000000002
3.776512861251831,3.382981777191162,41.65567398071289,-2.3025717735290527,1,246,train,0.00016900000000000002
3.6897497177124023,3.331246852874756,38.152854919433594,-2.302572250366211,1,246,train,0.00016900000000000002
3.8390510082244873,3.4654438495635986,39.663299560546875,-2.3025717735290527,1,246,train,0.00016900000000000002
3.7219603061676025,3.335273265838623,40.971275329589844,-2.3025717735290527,1,246,train,0.00016900000000000002
3.6430649757385254,3.2902612686157227,37.58293914794922,-2.3025708198547363,1,246,train,0.00016900000000000002
3.752732753753662,3.360245943069458,41.55125427246094,-2.302570343017578,1,246,train,0.00016900000000000002
4.2644805908203125,3.861328601837158,42.61776351928711,-2.3025736808776855,1,246,val,0.00016900000000000002
4.259942054748535,3.8422415256500244,44.07261276245117,-2.3025741577148438,1,246,val,0.00016900000000000002
4.250925064086914,3.831845760345459,44.210487365722656,-2.302572250366211,1,246,val,0.00016900000000000002
4.1925153732299805,3.739976406097412,47.55646514892578,-2.3025712966918945,1,246,val,0.00016900000000000002
4.264629364013672,3.8259856700897217,46.16693115234375,-2.3025712966918945,1,246,val,0.00016900000000000002
3.849093437194824,3.4747133255004883,39.74058151245117,-2.3025708198547363,1,247,train,0.00016900000000000002
3.628154993057251,3.266775608062744,38.44052505493164,-2.302572250366211,1,247,train,0.00016900000000000002
3.7791504859924316,3.393949508666992,40.82267379760742,-2.3025708198547363,1,247,train,0.00016900000000000002
3.648526191711426,3.2962207794189453,37.53312683105469,-2.302572727203369,1,247,train,0.00016900000000000002
3.7123448848724365,3.3201422691345215,41.522830963134766,-2.3025708198547363,1,247,train,0.00016900000000000002
3.772979497909546,3.4017388820648193,39.426631927490234,-2.302570343017578,1,247,train,0.00016900000000000002
3.7127506732940674,3.347254753112793,38.8521728515625,-2.3025732040405273,1,247,train,0.00016900000000000002
3.725224494934082,3.3688087463378906,37.94415283203125,-2.302572727203369,1,247,train,0.00016900000000000002
3.7281951904296875,3.3639254570007324,38.72954559326172,-2.3025741577148438,1,247,train,0.00016900000000000002
3.727365255355835,3.35160493850708,39.87861251831055,-2.3025732040405273,1,247,train,0.00016900000000000002
4.268049240112305,3.8658037185668945,42.52708435058594,-2.3025736808776855,1,247,val,0.00016900000000000002
4.26390266418457,3.846219301223755,44.07089614868164,-2.3025736808776855,1,247,val,0.00016900000000000002
4.256778717041016,3.8365843296051025,44.3220100402832,-2.3025717735290527,1,247,val,0.00016900000000000002
4.192587375640869,3.740351438522339,47.52615737915039,-2.3025708198547363,1,247,val,0.00016900000000000002
4.27311897277832,3.82871675491333,46.74275588989258,-2.3025712966918945,1,247,val,0.00016900000000000002
3.6864354610443115,3.3428893089294434,36.65719985961914,-2.302572727203369,1,248,train,0.00016900000000000002
3.6800949573516846,3.30355167388916,39.95691680908203,-2.302572727203369,1,248,train,0.00016900000000000002
3.773512601852417,3.387200355529785,40.93378829956055,-2.3025712966918945,1,248,train,0.00016900000000000002
3.7420876026153564,3.373623847961426,39.14894104003906,-2.3025717735290527,1,248,train,0.00016900000000000002
3.67170786857605,3.3186893463134766,37.604434967041016,-2.302572250366211,1,248,train,0.00016900000000000002
3.6796839237213135,3.2939651012420654,40.87445068359375,-2.3025717735290527,1,248,train,0.00016900000000000002
3.7227370738983154,3.373805284500122,37.19574737548828,-2.3025717735290527,1,248,train,0.00016900000000000002
3.780515670776367,3.411978006362915,39.156333923339844,-2.302572250366211,1,248,train,0.00016900000000000002
3.8525009155273438,3.493051290512085,38.247528076171875,-2.302572727203369,1,248,train,0.00016900000000000002
3.7038838863372803,3.3507590293884277,37.61507034301758,-2.3025717735290527,1,248,train,0.00016900000000000002
4.26942253112793,3.863626003265381,42.88222122192383,-2.302572727203369,1,248,val,0.00016900000000000002
4.267317295074463,3.8436508178710938,44.66918182373047,-2.3025736808776855,1,248,val,0.00016900000000000002
4.260700702667236,3.8336260318756104,45.01002883911133,-2.3025717735290527,1,248,val,0.00016900000000000002
4.199849605560303,3.7417898178100586,48.10854721069336,-2.3025708198547363,1,248,val,0.00016900000000000002
4.272520065307617,3.8292717933654785,46.62736511230469,-2.3025712966918945,1,248,val,0.00016900000000000002
3.7642972469329834,3.404773712158203,38.254940032958984,-2.3025717735290527,1,249,train,0.00016900000000000002
3.6111748218536377,3.2258355617523193,40.83651351928711,-2.3025717735290527,1,249,train,0.00016900000000000002
3.781147003173828,3.4113056659698486,39.28670883178711,-2.302572727203369,1,249,train,0.00016900000000000002
3.6919751167297363,3.317903757095337,39.7097053527832,-2.3025717735290527,1,249,train,0.00016900000000000002
3.631258249282837,3.26242733001709,39.18566131591797,-2.3025741577148438,1,249,train,0.00016900000000000002
3.770070791244507,3.395580768585205,39.75156784057617,-2.3025736808776855,1,249,train,0.00016900000000000002
3.7458410263061523,3.3553664684295654,41.35003662109375,-2.302572250366211,1,249,train,0.00016900000000000002
3.7627406120300293,3.389812707901001,39.595367431640625,-2.302572727203369,1,249,train,0.00016900000000000002
3.8176162242889404,3.4589896202087402,38.16523361206055,-2.3025732040405273,1,249,train,0.00016900000000000002
3.702669620513916,3.330122470855713,39.55730056762695,-2.302572250366211,1,249,train,0.00016900000000000002
4.268963813781738,3.865959644317627,42.60296630859375,-2.3025741577148438,1,249,val,0.00016900000000000002
4.265487194061279,3.844181776046753,44.433074951171875,-2.3025741577148438,1,249,val,0.00016900000000000002
4.259914875030518,3.839771270751953,44.31691360473633,-2.302572727203369,1,249,val,0.00016900000000000002
4.199240684509277,3.7432007789611816,47.90656280517578,-2.302572250366211,1,249,val,0.00016900000000000002
4.275661468505859,3.829834461212158,46.8852424621582,-2.302572250366211,1,249,val,0.00016900000000000002
3.747284173965454,3.3952245712280273,37.50852584838867,-2.3025732040405273,1,250,train,0.00016900000000000002
3.6495723724365234,3.2787106037139893,39.388755798339844,-2.302572727203369,1,250,train,0.00016900000000000002
3.8250088691711426,3.423072576522827,42.49620056152344,-2.3025712966918945,1,250,train,0.00016900000000000002
3.7505862712860107,3.3438832759857178,42.97288131713867,-2.3025708198547363,1,250,train,0.00016900000000000002
3.615387201309204,3.2315235137939453,40.68895721435547,-2.3025741577148438,1,250,train,0.00016900000000000002
3.693115472793579,3.3385424613952637,37.7598762512207,-2.3025717735290527,1,250,train,0.00016900000000000002
3.7542026042938232,3.38350772857666,39.37205123901367,-2.3025736808776855,1,250,train,0.00016900000000000002
3.76027774810791,3.4023914337158203,38.091209411621094,-2.3025732040405273,1,250,train,0.00016900000000000002
3.6891674995422363,3.3442554473876953,36.79377746582031,-2.3025732040405273,1,250,train,0.00016900000000000002
3.7790675163269043,3.406144380569458,39.59489822387695,-2.3025717735290527,1,250,train,0.00016900000000000002
4.266133785247803,3.8720154762268066,41.71437072753906,-2.3025736808776855,1,250,val,0.00016900000000000002
4.2630205154418945,3.8502986431121826,43.574745178222656,-2.3025741577148438,1,250,val,0.00016900000000000002
4.255041122436523,3.841540575027466,43.652587890625,-2.302572727203369,1,250,val,0.00016900000000000002
4.193505764007568,3.7460718154907227,47.04595947265625,-2.3025717735290527,1,250,val,0.00016900000000000002
