feature,importance
MBD2,0.5078945947705367
ISY1,0.5078622530749808
LIG3,0.5076647255612983
WDR74,0.5076470765476879
PPIL4,0.507342083785634
CBX1,0.5073140040709544
IVD,0.5071698399246382
PDIA6,0.5071245120829413
LACTB2,0.5069889446922738
PURA,0.5069183677196223
DPY30,0.506797390671278
CPOX,0.5066992109741542
NDUFV1,0.5066941638099353
AKAP1,0.5066884393906039
ABHD10,0.5066152228013201
APOO,0.5065013023333913
U2SURP,0.5064331514047158
UQCC2,0.5063550980652831
SNRPE,0.5062172209174488
RANGAP1,0.5060935036475163
FMR1,0.5058661169755081
GCN1,0.5058578121819468
DNAJC19,0.5057920405890832
PRKAA1,0.5054402160901255
FKBP9,0.5053236947177137
HEBP1,0.5052772182487362
EMC7,0.5052676584191323
NDUFAF3,0.5048408293623189
SET,0.504701320041355
POGZ,0.5045499520810862
CLPB,0.5045172416267305
DNAJA2,0.5043405181773692
PMPCA,0.5043401748913148
NUP50,0.504304494609513
ARPC2,0.5042693605896048
FLAD1,0.5042147296323224
TPM3,0.5041008828374527
TOMM34,0.5040921179650887
FLOT1,0.5040664152416416
HSPA9,0.503966461775
NDUFA9,0.5038840997849336
ACTN1,0.5038322203105785
NUP43,0.5038140930433405
EEF1E1,0.5035870597499361
SMARCB1,0.5035742564552269
WDR12,0.5033713091488632
POR,0.5033455320349891
AP3B1,0.5032935921525178
ARHGEF2,0.5032541220752653
CLPX,0.5032166227363297
RBM22,0.5031034030956872
RAB2A,0.5030568030236394
MARCKSL1,0.5029220532200875
ALYREF,0.5027632467859876
DCPS,0.5027507956981759
TMED4,0.5025456112185822
MYG1,0.5023277908933204
GPX1,0.5022433361769639
MAPK1,0.5022065152585103
AFDN,0.5020603021759716
ATAD1,0.5020321887371696
IQGAP1,0.5017963262878151
NFS1,0.5017274008364386
SMARCE1,0.5016815246090773
RBM28,0.5016117495654439
MACROD1,0.501557177213539
FIP1L1,0.5015329404904557
OAT,0.5014273764766377
NUP58,0.5013877121266201
ZNF638,0.5013193497278214
RPL22,0.5012867412404878
ARGLU1,0.501272041825151
DEK,0.5010773067929706
UBQLN1,0.5010643178632229
EXOSC9,0.5010054158085794
SUMF2,0.5008936680273306
AIFM1,0.5006190017256718
SRSF10,0.5005134494053188
RRP12,0.5003833756761296
UFM1,0.5001170080924575
NDUFS1,0.5000655373538513
COX7C,0.4998882198679489
CHAMP1,0.4993502943822827
ESD,0.4993501132541125
SOD1,0.4989181011059047
NBN,0.4987231686004181
DBT,0.4986896892139246
APMAP,0.4982945442912025
PLPBP,0.498214714343572
KTN1,0.4981392527239661
PYGB,0.498137893655858
NUDT21,0.4979791379203537
NRBP1,0.497866932442671
BAIAP2,0.497667029632577
PDF,0.4976488899893364
CPSF3,0.4975185624513255
PMPCB,0.4973853542808198
LARS2,0.4973181878250075
GTF2F2,0.4972678494347398
FUS,0.4971996177496549
PHF6,0.4970339665429334
RPL13A,0.4969888766199019
CDK1,0.4969501824340064
CDC73,0.4969052446049745
ACTBL2,0.4968645135647412
CTDSPL2,0.4965209620958666
EEF1D,0.4960091810178054
TOMM20,0.495671233299877
NDUFS8,0.495305962384702
POLR2A,0.4949190850545769
RBM27,0.4948623776025837
RBM6,0.4948218563729692
TOR1AIP1,0.4947032452267848
ACP2,0.4946857728080016
CD47,0.494607163461488
CAST,0.4943829629238384
TBL1XR1,0.4942639921084515
UBXN4,0.4939845142423124
LSM1,0.493828257889658
VCL,0.4938247006877452
SNRNP70,0.4937638962222991
LAMTOR3,0.4937211393262168
ZFPL1,0.4935924684106678
HSD17B4,0.493487922991841
RAB3GAP1,0.493374797341942
NUDT19,0.4933739259427303
THRAP3,0.493348670037727
LETM1,0.4931410576808717
HSPH1,0.492849068689045
DKC1,0.4928260865289715
GNS,0.4927541155934654
ECI1,0.4925673422983172
FAM120A,0.4923621876344338
HK1,0.4921602637583049
GNAS,0.4920409872066886
SNRPD1,0.4918888368769579
APOE,0.491778434575934
TMX2,0.4917520692389604
RRP8,0.4917209291837203
CS,0.4916807390227137
KHDRBS1,0.4915507644635
ACTR3,0.4913497732926146
VTI1B,0.4911140838213318
C11orf98,0.4910254662773891
CORO1B,0.4910026070233267
ATP2A2,0.4908314843443638
STUB1,0.4906405126611382
RBM34,0.4906239787007636
HNRNPA2B1,0.4905919153881476
SDF4,0.4905242500282723
GARS1,0.4904229263517696
RAB6A,0.4903644709878811
EXOSC2,0.4903533445860711
DDB1,0.4902797355360263
EEA1,0.490098547676186
LRRC59,0.489937437132224
PELO,0.4899013932591569
TRNT1,0.489804322876292
GNAI3,0.4896635557548907
MRRF,0.4894726180779857
SUPT6H,0.4894593667476097
TXNDC5,0.4892585052665095
SLC7A5,0.489243618949745
EFHD2,0.4891989330882209
RFC2,0.4891838131210516
TARS1,0.4890370341897442
PABPC4,0.4890184639805665
VPS4A,0.4889823052125638
HADHA,0.4889124039357663
NOP9,0.4886872028483122
TCOF1,0.4885521682231291
XRCC1,0.4885424408651379
FASN,0.4884623956586288
RANBP2,0.4880529315273034
SUCLG2,0.4880285769940276
SART1,0.4880177893312122
MTA2,0.4879328063080653
TAP1,0.4878771352079969
HSPA4L,0.4876645169513984
NDUFA5,0.4875071034228716
ACAA2,0.4873666225317428
TRMT6,0.4872540702102151
NUP214,0.4871655748687054
GUK1,0.4870308661908888
NUP93,0.4869825633181607
SLC4A7,0.4869657847418383
LEMD3,0.4868410403240794
SNRPC,0.4867520208208139
HARS2,0.4866355813245603
SRP14,0.4865279441508067
NOP53,0.4863795280556796
CBR1,0.4863581478503471
PYM1,0.4859822821462876
EI24,0.485716437296482
ISOC2,0.485595582110887
EIF4A3,0.4852976214158295
FLNB,0.4852463297835832
NOP2,0.484873583711609
CENPB,0.4847930619815953
ACAA1,0.4845962621625512
CPD,0.4845484052491234
CDC40,0.4843625397089621
NUCKS1,0.4842899864111237
ASPH,0.4838465632625747
FKBP4,0.4838083551914367
ACSL3,0.4837320276141169
RBBP4,0.4835815489527957
RDH11,0.4831613962146605
CLIP1,0.4831385135553671
REEP5,0.4828801167891117
ECHS1,0.4828722906761806
PELP1,0.4828344247731233
WARS1,0.4827283266962834
PGRMC2,0.4826179361320493
ERLIN1,0.4825608359409866
NVL,0.4825334445758247
PRPF19,0.4825076894679247
U2AF2,0.4823820104610388
RAD21,0.4823359886136957
RMDN3,0.4823344982295123
GNL2,0.4822214041315822
CHAF1B,0.4819514975015761
ERH,0.4818893236245975
ZNF326,0.4818502244126668
C19orf25,0.4818070299982733
SRP9,0.4816266728815169
IST1,0.4815452377635715
NDUFB4,0.481229019573763
POLR1A,0.4812005162701688
SRRT,0.4811325145474083
SLTM,0.4810822517058068
ALDH6A1,0.4810424009233795
KHSRP,0.4809751326874299
SAR1A,0.4809264919256432
NUDCD1,0.4805421594490419
MIA3,0.480497048144309
NCLN,0.4801801755710093
CPSF2,0.480120180093822
NCL,0.4800720901967601
HADHB,0.4800062578925447
SBDS,0.4796306614224007
GPKOW,0.4796205388556214
ASCC2,0.4795132824640885
NHP2,0.4794497666884572
HNRNPU,0.4792920167771242
MTIF2,0.4791446981881682
ARMC10,0.4789437384192104
TOM1,0.4787696412569366
HNRNPA1,0.4787616682603653
FTSJ3,0.4786601641663401
GMPPB,0.4784934392067946
PAFAH1B1,0.4783798992491445
NIT2,0.4783739503689684
DAG1,0.478232600863148
DBN1,0.4782302394141469
RAB3GAP2,0.4781539238473953
COX7A2,0.4780735320920662
ATP6AP1,0.4780313602697029
EARS2,0.4779929275487475
GM2A,0.4778807888509268
VDAC1,0.4778198811023217
FAM136A,0.4777695444248106
HSP90B1,0.4776646370557609
TOMM5,0.4775500494978317
ATP5ME,0.4774812675154771
NCOR1,0.4773263245197202
FDX1,0.4771015460513946
MYDGF,0.4770204004704733
ATL2,0.4769471936088517
UBR5,0.476684591996041
PARP1,0.476620065552139
SMC1A,0.4765986284619806
MYCBP,0.4765565245126881
CHERP,0.4764623174621291
MRPL43,0.4764464515803737
C19orf53,0.4762231823864143
APOOL,0.4759367279937412
ANXA4,0.4759247130972884
CUL1,0.4758524012019745
NUP188,0.4757962961693283
GCLM,0.475770122582217
CC2D1A,0.4756032529039719
VTN,0.4755579370374278
TRAP1,0.4755067602002403
BAP18,0.4753671744818687
VARS1,0.4749994078770451
TPP2,0.4747821842054865
ACACA,0.4747665963733321
ARL8B,0.4746979759263762
CLCC1,0.4745878381250994
SRRM1,0.4745174610047466
NIPBL,0.4744911381756765
CBX5,0.4744163130507084
HMGB1,0.474351252720086
SLC25A24,0.474341284484564
SUCLG1,0.4741794797915233
