,MOSA_outofsample,method,corr
3182,Out-of-sample,JAMIE_corr,0.6133852558836834
3183,Out-of-sample,JAMIE_corr,0.6791179895632613
3184,Out-of-sample,JAMIE_corr,0.6979164993160919
3185,Out-of-sample,JAMIE_corr,0.752614662554763
3186,Out-of-sample,JAMIE_corr,0.5786533426733833
3187,Out-of-sample,JAMIE_corr,0.6418630609996288
3188,Out-of-sample,JAMIE_corr,0.6673155126004233
3189,Out-of-sample,JAMIE_corr,0.4996723404159877
3190,Out-of-sample,JAMIE_corr,0.6543247948115178
3191,Out-of-sample,JAMIE_corr,0.6985302679665775
3192,Out-of-sample,JAMIE_corr,0.5440271946627872
3193,Out-of-sample,JAMIE_corr,0.3488708820175008
3194,Out-of-sample,JAMIE_corr,0.6338284348646424
3195,Out-of-sample,JAMIE_corr,0.7267489800644487
3196,Out-of-sample,JAMIE_corr,0.6040222439768694
3197,Out-of-sample,JAMIE_corr,0.6942645261203239
3198,Out-of-sample,JAMIE_corr,0.6188834922481821
3199,Out-of-sample,JAMIE_corr,0.7807243068274579
3200,Out-of-sample,JAMIE_corr,0.48132227369166
3201,Out-of-sample,JAMIE_corr,0.7482754076089965
3202,Out-of-sample,JAMIE_corr,0.4791982439018394
3203,Out-of-sample,JAMIE_corr,0.28902421356540997
3204,Out-of-sample,JAMIE_corr,0.6049172830771359
3205,Out-of-sample,JAMIE_corr,0.656741617972618
3206,Out-of-sample,JAMIE_corr,0.5798070546825407
3207,Out-of-sample,JAMIE_corr,0.5083953443504854
3208,Out-of-sample,JAMIE_corr,0.6291725389802314
3209,Out-of-sample,JAMIE_corr,0.46701657874265445
3210,Out-of-sample,JAMIE_corr,0.37742340083071324
3211,Out-of-sample,JAMIE_corr,0.5665268447707978
3212,Out-of-sample,JAMIE_corr,0.6685052117742314
3213,Out-of-sample,JAMIE_corr,0.6651128488902978
3214,Out-of-sample,JAMIE_corr,0.583271520025628
3215,Out-of-sample,JAMIE_corr,0.5827339707741344
3216,Out-of-sample,JAMIE_corr,0.25622392580733
3217,Out-of-sample,JAMIE_corr,0.7026514853063286
3218,Out-of-sample,JAMIE_corr,0.7141959662262786
3219,Out-of-sample,JAMIE_corr,0.5447120806421979
3220,Out-of-sample,JAMIE_corr,0.5453534669955029
3221,Out-of-sample,JAMIE_corr,0.5045102651214468
3222,Out-of-sample,JAMIE_corr,0.5640241375331337
3223,Out-of-sample,JAMIE_corr,0.43169392349044783
3224,Out-of-sample,JAMIE_corr,-0.07417133541341156
3225,Out-of-sample,JAMIE_corr,0.6471066642998604
3226,Out-of-sample,JAMIE_corr,0.6698661473516236
3227,Out-of-sample,JAMIE_corr,0.4866516521703525
3228,Out-of-sample,JAMIE_corr,0.7357248097288405
3229,Out-of-sample,JAMIE_corr,0.7115167472696913
3230,Out-of-sample,JAMIE_corr,0.5093291670668818
3231,Out-of-sample,JAMIE_corr,0.5331656647688678
3232,Out-of-sample,scVAEIT_corr,0.8142386082552618
3233,Out-of-sample,scVAEIT_corr,0.7587262528524228
3234,Out-of-sample,scVAEIT_corr,0.06746669092926866
3235,Out-of-sample,scVAEIT_corr,0.6436783117980139
3236,Out-of-sample,scVAEIT_corr,0.7483005238073253
3237,Out-of-sample,scVAEIT_corr,0.6352486136444828
3238,Out-of-sample,scVAEIT_corr,0.7237930504628163
3239,Out-of-sample,scVAEIT_corr,0.6677452410571683
3240,Out-of-sample,scVAEIT_corr,0.46904295850947997
3241,Out-of-sample,scVAEIT_corr,0.5460696522495664
3242,Out-of-sample,scVAEIT_corr,0.6069576967004401
3243,Out-of-sample,scVAEIT_corr,0.7645408225073054
3244,Out-of-sample,scVAEIT_corr,0.5321554916178515
3245,Out-of-sample,scVAEIT_corr,0.7164256687009892
3246,In-sample,scVAEIT_corr,0.537194017374919
3247,In-sample,scVAEIT_corr,0.47755822986309454
3248,In-sample,scVAEIT_corr,0.6623650540165071
3249,In-sample,scVAEIT_corr,0.3720148938022206
3250,In-sample,scVAEIT_corr,0.2740882135398767
3251,In-sample,scVAEIT_corr,0.7532148290360668
3252,In-sample,scVAEIT_corr,0.5923982273018314
3253,In-sample,scVAEIT_corr,0.716322502409075
3254,In-sample,scVAEIT_corr,0.7010912020217099
3255,In-sample,scVAEIT_corr,0.5689516713188346
3256,In-sample,scVAEIT_corr,0.6661815838372501
3257,In-sample,scVAEIT_corr,0.5897323480916286
3258,In-sample,scVAEIT_corr,0.58285448292852
3259,Out-of-sample,scVAEIT_corr,0.6397144896248279
3260,In-sample,scVAEIT_corr,0.5815448730241299
3261,In-sample,scVAEIT_corr,0.7544943453813028
3262,In-sample,scVAEIT_corr,0.5210908647555206
3263,In-sample,scVAEIT_corr,0.5249556809416198
3264,In-sample,scVAEIT_corr,0.6075290227615544
3265,In-sample,scVAEIT_corr,0.5761695491140775
3266,In-sample,scVAEIT_corr,0.6009953562049364
3267,In-sample,scVAEIT_corr,0.5793106288604486
3268,In-sample,scVAEIT_corr,0.45131581222486783
3269,In-sample,scVAEIT_corr,0.68114195871093
3270,In-sample,scVAEIT_corr,0.5210134617185538
3271,In-sample,scVAEIT_corr,0.707072090138877
3272,In-sample,scVAEIT_corr,0.1730149207397057
3273,In-sample,scVAEIT_corr,0.6885598065545253
3274,In-sample,scVAEIT_corr,0.6029225409538753
3275,In-sample,scVAEIT_corr,0.5607451944491779
3276,In-sample,scVAEIT_corr,0.6277265273412361
3277,In-sample,scVAEIT_corr,0.5444209452348068
3278,In-sample,scVAEIT_corr,0.45907003290521775
3279,In-sample,scVAEIT_corr,0.5434890647636603
3280,In-sample,scVAEIT_corr,0.3422943769543007
3281,In-sample,scVAEIT_corr,0.6937633066084902
3282,In-sample,scVAEIT_corr,0.38753503190124716
3283,In-sample,scVAEIT_corr,0.5779942724612743
3284,In-sample,scVAEIT_corr,0.6954735748476127
3285,In-sample,scVAEIT_corr,0.6775410716099767
3286,In-sample,scVAEIT_corr,0.5344137441585519
3287,In-sample,scVAEIT_corr,0.466885823630946
3288,Out-of-sample,scVAEIT_corr,0.21523046199134663
3289,In-sample,scVAEIT_corr,0.20959672403590646
3290,In-sample,scVAEIT_corr,0.7398786646367812
3291,In-sample,scVAEIT_corr,0.6705851310425126
3292,In-sample,scVAEIT_corr,0.5585301633219413
3293,Out-of-sample,scVAEIT_corr,0.8449858748605379
3294,Out-of-sample,scVAEIT_corr,0.3916191659279685
3295,Out-of-sample,scVAEIT_corr,0.7212379478488873
3296,Out-of-sample,scVAEIT_corr,0.6397904788175615
3297,Out-of-sample,scVAEIT_corr,0.5528242802266208
3298,Out-of-sample,scVAEIT_corr,0.28689341163063153
3299,Out-of-sample,scVAEIT_corr,0.6872583287006341
3300,Out-of-sample,scVAEIT_corr,0.4395484067477774
3301,Out-of-sample,scVAEIT_corr,0.7768728319793001
3302,Out-of-sample,scVAEIT_corr,0.39797598869731265
3303,Out-of-sample,scVAEIT_corr,0.5640075821891991
3304,Out-of-sample,scVAEIT_corr,0.5943081526481382
3305,Out-of-sample,scVAEIT_corr,0.6009574837150667
3306,Out-of-sample,scVAEIT_corr,0.5911655953920508
3307,Out-of-sample,scVAEIT_corr,0.34888295323810137
3308,Out-of-sample,scVAEIT_corr,0.5533785369314171
3309,In-sample,scVAEIT_corr,0.2758927655922875
3310,In-sample,scVAEIT_corr,0.438153883571311
3311,In-sample,scVAEIT_corr,0.6958405102128749
3312,In-sample,scVAEIT_corr,0.43368138674087076
3313,In-sample,scVAEIT_corr,0.6365309905166818
3314,In-sample,scVAEIT_corr,0.6168514835029162
3315,In-sample,scVAEIT_corr,0.5199894513678525
3316,In-sample,scVAEIT_corr,0.7496820736248957
3317,In-sample,scVAEIT_corr,0.6634101747529431
3318,In-sample,scVAEIT_corr,0.5830115116262078
3319,Out-of-sample,scVAEIT_corr,0.7487054994807472
3320,Out-of-sample,scVAEIT_corr,0.7770846354896853
3321,In-sample,scVAEIT_corr,0.3758626179816633
3322,In-sample,scVAEIT_corr,0.6027646405928848
3323,In-sample,scVAEIT_corr,0.5928891976507641
3324,In-sample,scVAEIT_corr,0.44731211478364097
3325,In-sample,scVAEIT_corr,0.3673101392258281
3326,Out-of-sample,scVAEIT_corr,0.644831643191009
3327,In-sample,scVAEIT_corr,0.7619844483218299
3328,In-sample,scVAEIT_corr,0.6218715322436781
3329,In-sample,scVAEIT_corr,0.6064557304748587
3330,In-sample,scVAEIT_corr,0.6944242757554484
3331,In-sample,scVAEIT_corr,0.660440776088623
3332,In-sample,scVAEIT_corr,0.6795519075328333
3333,In-sample,scVAEIT_corr,0.6599392414135485
3334,In-sample,scVAEIT_corr,0.5450021629208568
3335,In-sample,scVAEIT_corr,0.6416409184572255
3336,In-sample,scVAEIT_corr,0.5591655778934959
3337,In-sample,scVAEIT_corr,0.6371262305958261
3338,In-sample,scVAEIT_corr,0.6265720605146979
3339,Out-of-sample,scVAEIT_corr,0.06399880298731242
3340,In-sample,scVAEIT_corr,0.6478654310302614
3341,In-sample,scVAEIT_corr,0.6758703560952962
3342,In-sample,scVAEIT_corr,0.42565387908329777
3343,Out-of-sample,scVAEIT_corr,0.765683864636384
3344,In-sample,scVAEIT_corr,0.5391782369662554
3345,In-sample,scVAEIT_corr,0.7378312358217266
3346,In-sample,scVAEIT_corr,0.41653590255779926
3347,Out-of-sample,scVAEIT_corr,0.5157643639870058
3348,In-sample,scVAEIT_corr,0.6074252572036005
3349,In-sample,scVAEIT_corr,0.6575919953820646
3350,In-sample,scVAEIT_corr,0.4992958087401248
3351,In-sample,scVAEIT_corr,0.3271096389950098
3352,In-sample,scVAEIT_corr,0.5104441027898459
3353,In-sample,scVAEIT_corr,0.592205189081626
3354,In-sample,scVAEIT_corr,0.5878536527937197
3355,In-sample,scVAEIT_corr,0.7349440075264833
3356,In-sample,scVAEIT_corr,0.6557507025877536
3357,In-sample,scVAEIT_corr,0.5700953386417633
3358,In-sample,scVAEIT_corr,0.7655571924722142
3359,In-sample,scVAEIT_corr,0.5743596624251037
3360,In-sample,scVAEIT_corr,0.538415565677416
3361,In-sample,scVAEIT_corr,0.5271893102712986
3362,In-sample,scVAEIT_corr,0.49293701919080807
3363,In-sample,scVAEIT_corr,0.46184481933474686
3364,In-sample,scVAEIT_corr,0.5719125586168378
3365,In-sample,scVAEIT_corr,0.6814859321285491
3366,In-sample,scVAEIT_corr,0.5254446108795474
3367,In-sample,scVAEIT_corr,0.6313214146338
3368,In-sample,scVAEIT_corr,0.5314762334670972
3369,In-sample,scVAEIT_corr,0.7393268105891594
3370,In-sample,scVAEIT_corr,0.6220560709035794
3371,In-sample,scVAEIT_corr,0.7092316678420384
3372,In-sample,scVAEIT_corr,0.6744181780628994
3373,In-sample,scVAEIT_corr,0.5083413336357516
3374,In-sample,scVAEIT_corr,0.5000176691893339
3375,In-sample,scVAEIT_corr,0.7177912752984092
3376,In-sample,scVAEIT_corr,0.6661003935179128
3377,In-sample,scVAEIT_corr,0.5326884671994927
3378,In-sample,scVAEIT_corr,0.615689410502165
3379,In-sample,scVAEIT_corr,0.5922958058697676
3380,In-sample,scVAEIT_corr,0.5376019802210772
3381,In-sample,scVAEIT_corr,0.6942580999896452
3382,In-sample,scVAEIT_corr,0.4464190229380347
3383,In-sample,scVAEIT_corr,0.6642394681756423
3384,In-sample,scVAEIT_corr,0.6546329159913171
3385,In-sample,scVAEIT_corr,0.5044670171999264
3386,In-sample,scVAEIT_corr,0.7511584738615398
3387,In-sample,scVAEIT_corr,0.7111831552452459
3388,In-sample,scVAEIT_corr,0.7194315592807272
3389,In-sample,scVAEIT_corr,0.6553001965955592
3390,In-sample,scVAEIT_corr,0.6366300729357482
3391,In-sample,scVAEIT_corr,0.41242957389560436
3392,In-sample,scVAEIT_corr,0.4805265058958654
3393,In-sample,scVAEIT_corr,0.6603193026117788
3394,In-sample,scVAEIT_corr,0.5029986722329609
3395,Out-of-sample,scVAEIT_corr,0.7491380921493364
3396,In-sample,scVAEIT_corr,0.5632601936328651
3397,In-sample,scVAEIT_corr,0.6518377254684563
3398,In-sample,scVAEIT_corr,0.7145371716275493
3399,In-sample,scVAEIT_corr,0.7053967679066646
3400,In-sample,scVAEIT_corr,0.7347086154174035
3401,In-sample,scVAEIT_corr,0.6651541433969335
3402,In-sample,scVAEIT_corr,0.5605382807898966
3403,In-sample,scVAEIT_corr,0.6062955421865941
3404,In-sample,scVAEIT_corr,0.5664726461220938
3405,In-sample,scVAEIT_corr,0.5863369327688973
3406,In-sample,scVAEIT_corr,0.7208930877799108
3407,In-sample,scVAEIT_corr,0.49753852488905753
3408,In-sample,scVAEIT_corr,0.6959897635744123
3409,In-sample,scVAEIT_corr,0.7231330024467562
3410,In-sample,scVAEIT_corr,0.6425885194648391
3411,In-sample,scVAEIT_corr,0.6221739014367285
3412,In-sample,scVAEIT_corr,0.6327012887047135
3413,In-sample,scVAEIT_corr,0.7939320484770507
3414,In-sample,scVAEIT_corr,0.7109667127874981
3415,In-sample,scVAEIT_corr,0.7010661663394673
3416,In-sample,scVAEIT_corr,0.6648964714928844
3417,In-sample,scVAEIT_corr,0.7217853164490917
3418,In-sample,scVAEIT_corr,0.6793707421203239
3419,In-sample,scVAEIT_corr,0.7595337084603113
3420,In-sample,scVAEIT_corr,0.5128237660654611
3421,In-sample,scVAEIT_corr,0.628309681012743
3422,In-sample,scVAEIT_corr,0.6983781281769585
3423,In-sample,scVAEIT_corr,0.629513292152845
3424,In-sample,scVAEIT_corr,0.7072149258266818
3425,In-sample,scVAEIT_corr,0.7165437070984741
3426,In-sample,scVAEIT_corr,0.7065202471601326
3427,Out-of-sample,scVAEIT_corr,0.5694479666195384
3428,In-sample,scVAEIT_corr,0.5601056305112729
3429,In-sample,scVAEIT_corr,0.4820400000781352
3430,In-sample,scVAEIT_corr,0.5110742840622363
3431,In-sample,scVAEIT_corr,0.7329469143281214
3432,In-sample,scVAEIT_corr,0.6864435489684343
3433,In-sample,scVAEIT_corr,0.7070298101736058
3434,In-sample,scVAEIT_corr,0.6153740681476159
3435,In-sample,scVAEIT_corr,0.6737950969434514
3436,In-sample,scVAEIT_corr,0.6264252676410325
3437,In-sample,scVAEIT_corr,0.7197015837927262
3438,In-sample,scVAEIT_corr,0.6872870435177288
3439,In-sample,scVAEIT_corr,0.6799827046027843
3440,In-sample,scVAEIT_corr,0.6546639330768044
3441,In-sample,scVAEIT_corr,0.6664143997689952
3442,In-sample,scVAEIT_corr,0.6157698046811808
3443,In-sample,scVAEIT_corr,0.6158478194054886
3444,In-sample,scVAEIT_corr,0.5829837924570799
3445,In-sample,scVAEIT_corr,0.5268656919215913
3446,In-sample,scVAEIT_corr,0.621208426196881
3447,In-sample,scVAEIT_corr,0.539036807123207
3448,In-sample,scVAEIT_corr,0.5984637826119485
3449,In-sample,scVAEIT_corr,0.7516860372437781
3450,In-sample,scVAEIT_corr,0.3805184301403596
3451,In-sample,scVAEIT_corr,0.7469488806763688
3452,Out-of-sample,scVAEIT_corr,0.520432443909926
3453,In-sample,scVAEIT_corr,0.5835486074290253
3454,In-sample,scVAEIT_corr,0.6026801034206868
3455,Out-of-sample,scVAEIT_corr,0.5934103966359082
3456,In-sample,scVAEIT_corr,0.7407018944076084
3457,In-sample,scVAEIT_corr,0.4221510137458198
3458,In-sample,scVAEIT_corr,0.682435279385813
3459,In-sample,scVAEIT_corr,0.5362784237354112
3460,In-sample,scVAEIT_corr,0.8169149294619521
3461,In-sample,scVAEIT_corr,0.6612762065777791
3462,In-sample,scVAEIT_corr,0.6556131525186306
3463,In-sample,scVAEIT_corr,0.6247845808439842
3464,In-sample,scVAEIT_corr,0.7137943657912232
3465,In-sample,scVAEIT_corr,0.4734695450280617
3466,In-sample,scVAEIT_corr,0.5199841645474629
3467,In-sample,scVAEIT_corr,0.5620283552268099
3468,In-sample,scVAEIT_corr,0.6659716396048587
3469,In-sample,scVAEIT_corr,0.37442469264025
3470,In-sample,scVAEIT_corr,0.5205590536439559
3471,In-sample,scVAEIT_corr,0.4486493258964581
3472,In-sample,scVAEIT_corr,0.6209020365362827
3473,In-sample,scVAEIT_corr,0.543925389441703
3474,Out-of-sample,scVAEIT_corr,0.5707745237170667
3475,In-sample,scVAEIT_corr,0.5581185991190677
3476,In-sample,scVAEIT_corr,0.6993309537368257
3477,Out-of-sample,scVAEIT_corr,0.6599937424750257
3478,In-sample,scVAEIT_corr,0.6312561633166657
3479,In-sample,scVAEIT_corr,0.6285260978213305
3480,In-sample,scVAEIT_corr,0.7398128546560432
3481,In-sample,scVAEIT_corr,0.48391170966051683
3482,In-sample,scVAEIT_corr,0.11494156661947576
3483,In-sample,scVAEIT_corr,0.3445809962555268
3484,In-sample,scVAEIT_corr,0.5309279851934253
3485,In-sample,scVAEIT_corr,0.6618300648025601
3486,In-sample,scVAEIT_corr,0.5787380243130852
3487,In-sample,scVAEIT_corr,0.46507521435338356
3488,In-sample,scVAEIT_corr,0.4992911894767626
3489,In-sample,scVAEIT_corr,0.6768076400689991
3490,In-sample,scVAEIT_corr,0.26004797562845655
3491,In-sample,scVAEIT_corr,0.7142645246985095
3492,In-sample,scVAEIT_corr,0.8240152912850609
3493,In-sample,scVAEIT_corr,0.6128288691635521
3494,In-sample,scVAEIT_corr,0.5569033037947011
3495,In-sample,scVAEIT_corr,0.4988542036430783
3496,In-sample,scVAEIT_corr,0.5068891089814161
3497,In-sample,scVAEIT_corr,0.5829919626047408
3498,In-sample,scVAEIT_corr,0.592490920566684
3499,In-sample,scVAEIT_corr,0.7106398424394945
3500,Out-of-sample,scVAEIT_corr,0.754968749781096
3501,In-sample,scVAEIT_corr,0.713237613224102
3502,Out-of-sample,scVAEIT_corr,0.5704721780606802
3503,In-sample,scVAEIT_corr,0.5610907495164441
3504,In-sample,scVAEIT_corr,0.5779702436630636
3505,Out-of-sample,scVAEIT_corr,0.4800146454184703
3506,In-sample,scVAEIT_corr,0.5483172815686219
3507,In-sample,scVAEIT_corr,0.6410865952068061
3508,In-sample,scVAEIT_corr,0.6924630660903592
3509,In-sample,scVAEIT_corr,0.5547396808807675
3510,Out-of-sample,scVAEIT_corr,0.709344561316494
3511,In-sample,scVAEIT_corr,0.6386234247758247
3512,In-sample,scVAEIT_corr,0.7568149205028201
3513,In-sample,scVAEIT_corr,0.38326995786757456
3514,In-sample,scVAEIT_corr,0.6717058055536378
3515,In-sample,scVAEIT_corr,0.672398820598371
3516,In-sample,scVAEIT_corr,0.593034348772082
3517,In-sample,scVAEIT_corr,0.5258619454433
3518,In-sample,scVAEIT_corr,0.6413899459340786
3519,In-sample,scVAEIT_corr,0.2593629727428189
3520,Out-of-sample,scVAEIT_corr,0.7687896041963744
3521,In-sample,scVAEIT_corr,0.49746053792897693
3522,Out-of-sample,scVAEIT_corr,0.666500798159005
3523,In-sample,scVAEIT_corr,0.45987612471398365
3524,In-sample,scVAEIT_corr,0.7845752560321179
3525,In-sample,scVAEIT_corr,0.39124597692526114
3526,In-sample,scVAEIT_corr,0.5721754946108664
3527,In-sample,scVAEIT_corr,0.6696265654141134
3528,In-sample,scVAEIT_corr,0.6214589202093613
3529,In-sample,scVAEIT_corr,0.7086693166442462
3530,In-sample,scVAEIT_corr,0.6129781554521536
3531,In-sample,scVAEIT_corr,0.5447407593692231
3532,In-sample,scVAEIT_corr,0.7347415168554019
3533,In-sample,scVAEIT_corr,0.3836577240236143
3534,In-sample,scVAEIT_corr,0.5224875610148307
3535,In-sample,scVAEIT_corr,0.6729701996801015
3536,In-sample,scVAEIT_corr,0.3416673724663375
3537,In-sample,scVAEIT_corr,0.5122126740233905
3538,In-sample,scVAEIT_corr,0.4717625541637758
3539,In-sample,scVAEIT_corr,0.6603231016053894
3540,In-sample,scVAEIT_corr,0.4690847733757928
3541,In-sample,scVAEIT_corr,0.49877332510238837
3542,In-sample,scVAEIT_corr,0.6368417013899363
3543,In-sample,scVAEIT_corr,0.39614108865850617
3544,In-sample,scVAEIT_corr,0.4543243874280988
3545,In-sample,scVAEIT_corr,0.6674417209503928
3546,In-sample,scVAEIT_corr,0.42419334782727713
3547,In-sample,scVAEIT_corr,0.6354934179336932
3548,In-sample,scVAEIT_corr,0.6730778078246903
3549,In-sample,scVAEIT_corr,0.49923115868344436
3550,In-sample,scVAEIT_corr,0.5862952903459442
3551,In-sample,scVAEIT_corr,0.4238401891216048
3552,In-sample,scVAEIT_corr,0.5761857263176176
3553,In-sample,scVAEIT_corr,0.8090815457333699
3554,In-sample,scVAEIT_corr,0.5073430551833822
3555,In-sample,scVAEIT_corr,0.6589418319656872
3556,In-sample,scVAEIT_corr,0.48381492637886797
3557,In-sample,scVAEIT_corr,0.5636339748673165
3558,In-sample,scVAEIT_corr,0.7782756496227419
3559,In-sample,scVAEIT_corr,0.7043166384290211
3560,In-sample,scVAEIT_corr,0.6720260569273835
3561,In-sample,scVAEIT_corr,0.6568624609651298
3562,In-sample,scVAEIT_corr,0.4396325327980892
3563,In-sample,scVAEIT_corr,0.6861317496877635
3564,In-sample,scVAEIT_corr,0.5026346581729058
3565,In-sample,scVAEIT_corr,0.47280055724939263
3566,In-sample,scVAEIT_corr,0.6593875896357106
3567,In-sample,scVAEIT_corr,0.5091007164030712
3568,In-sample,scVAEIT_corr,0.624324216026565
3569,In-sample,scVAEIT_corr,0.41165341174812153
3570,In-sample,scVAEIT_corr,0.28706063608116605
3571,In-sample,scVAEIT_corr,0.4013621523308862
3572,In-sample,scVAEIT_corr,0.47838162540641227
3573,In-sample,scVAEIT_corr,0.3764055211874762
3574,In-sample,scVAEIT_corr,0.5413883707724572
3575,In-sample,scVAEIT_corr,0.6414610843810213
3576,In-sample,scVAEIT_corr,0.821171412124427
3577,In-sample,scVAEIT_corr,0.5764115574029831
3578,In-sample,scVAEIT_corr,0.4288338690076307
3579,In-sample,scVAEIT_corr,0.6242021863461236
3580,In-sample,scVAEIT_corr,0.7582746987723765
3581,In-sample,scVAEIT_corr,0.5308789020375864
3582,In-sample,scVAEIT_corr,0.5680971004982176
3583,In-sample,scVAEIT_corr,0.5873255509025244
3584,In-sample,scVAEIT_corr,0.6316832661392346
3585,In-sample,scVAEIT_corr,0.42697349677320295
3586,In-sample,scVAEIT_corr,0.6495987815320348
3587,In-sample,scVAEIT_corr,0.6212581828058519
3588,In-sample,scVAEIT_corr,0.3554905534087327
3589,In-sample,scVAEIT_corr,0.5764860028643632
3590,In-sample,scVAEIT_corr,0.35151065319679137
3591,In-sample,scVAEIT_corr,0.5429021551783351
3592,In-sample,scVAEIT_corr,0.3476301460675986
3593,In-sample,scVAEIT_corr,0.4073826991121974
3594,In-sample,scVAEIT_corr,0.5661370003208576
3595,In-sample,scVAEIT_corr,0.43349354810934215
3596,In-sample,scVAEIT_corr,0.6230071011601546
3597,In-sample,scVAEIT_corr,0.6425739008804091
3598,In-sample,scVAEIT_corr,0.6010233674941516
3599,In-sample,scVAEIT_corr,0.4701651510559639
3600,In-sample,scVAEIT_corr,0.561933391823867
3601,Out-of-sample,scVAEIT_corr,0.6000232677997928
3602,In-sample,scVAEIT_corr,0.6469816126038519
3603,In-sample,scVAEIT_corr,0.5120942079970863
3604,In-sample,scVAEIT_corr,0.629186144383072
3605,In-sample,scVAEIT_corr,0.6297508712261622
3606,Out-of-sample,scVAEIT_corr,0.5459589564174907
3607,In-sample,scVAEIT_corr,0.5689429322118416
3608,In-sample,scVAEIT_corr,0.42409872586109687
3609,Out-of-sample,scVAEIT_corr,0.3625788588873996
3610,Out-of-sample,scVAEIT_corr,0.47949972051737766
3611,In-sample,scVAEIT_corr,0.7093297035769266
3612,In-sample,scVAEIT_corr,0.7824365937713249
3613,In-sample,scVAEIT_corr,0.6199614771359223
3614,In-sample,scVAEIT_corr,0.4369385125199191
3615,In-sample,scVAEIT_corr,0.5634069628230666
3616,In-sample,scVAEIT_corr,0.7167746403245415
3617,In-sample,scVAEIT_corr,0.6215938884899314
3618,Out-of-sample,scVAEIT_corr,0.7182664838509182
3619,In-sample,scVAEIT_corr,0.5297337011116159
3620,In-sample,scVAEIT_corr,0.6148490145994067
3621,In-sample,scVAEIT_corr,0.6883650917477067
3622,In-sample,scVAEIT_corr,0.5295454835607174
3623,In-sample,scVAEIT_corr,0.6642804030340732
3624,In-sample,scVAEIT_corr,0.6922335866578402
3625,Out-of-sample,scVAEIT_corr,0.5742276158656174
3626,In-sample,scVAEIT_corr,0.4887609292328112
3627,In-sample,scVAEIT_corr,0.6317208409413984
3628,In-sample,scVAEIT_corr,0.7166547900220541
3629,In-sample,scVAEIT_corr,0.5311312033967571
3630,In-sample,scVAEIT_corr,0.6188024355070687
3631,In-sample,scVAEIT_corr,0.6082379046548076
3632,In-sample,scVAEIT_corr,0.10886025398958354
3633,In-sample,scVAEIT_corr,0.6900031368692721
3634,In-sample,scVAEIT_corr,0.5845133328358696
3635,In-sample,scVAEIT_corr,0.6689952135630922
3636,In-sample,scVAEIT_corr,0.6551407317041884
3637,In-sample,scVAEIT_corr,0.7741003689214216
3638,In-sample,scVAEIT_corr,0.5587825055686173
3639,In-sample,scVAEIT_corr,0.5679585068375683
3640,In-sample,scVAEIT_corr,0.7246652344137696
3641,In-sample,scVAEIT_corr,0.6494534623856077
3642,Out-of-sample,scVAEIT_corr,0.5925250462037887
3643,In-sample,scVAEIT_corr,0.6002339218658226
3644,In-sample,scVAEIT_corr,0.7001869013998608
3645,In-sample,scVAEIT_corr,0.7448830612557624
3646,In-sample,scVAEIT_corr,0.7124747241615297
3647,In-sample,scVAEIT_corr,0.4425489038249788
3648,In-sample,scVAEIT_corr,0.625478935459316
3649,In-sample,scVAEIT_corr,0.6276317082339716
3650,In-sample,scVAEIT_corr,0.5981628236597241
3651,Out-of-sample,scVAEIT_corr,0.7805158245125641
3652,In-sample,scVAEIT_corr,0.7101211438201989
3653,In-sample,scVAEIT_corr,0.5046242738694127
3654,In-sample,scVAEIT_corr,0.38149830849234795
3655,In-sample,scVAEIT_corr,0.721306147070292
3656,In-sample,scVAEIT_corr,0.6179141939081481
3657,In-sample,scVAEIT_corr,0.46578085761511767
3658,In-sample,scVAEIT_corr,0.39881654678584666
3659,In-sample,scVAEIT_corr,0.33617322360399604
3660,In-sample,scVAEIT_corr,0.7551409494636326
3661,In-sample,scVAEIT_corr,0.6522677133813778
3662,In-sample,scVAEIT_corr,0.6208667290543761
3663,In-sample,scVAEIT_corr,0.6684000822584135
3664,In-sample,scVAEIT_corr,0.522845013374029
3665,Out-of-sample,scVAEIT_corr,0.572370384086285
3666,Out-of-sample,scVAEIT_corr,0.5143821264651863
3667,In-sample,scVAEIT_corr,0.677292528668638
3668,In-sample,scVAEIT_corr,0.5102643293027613
3669,In-sample,scVAEIT_corr,0.628957270096792
3670,In-sample,scVAEIT_corr,0.5543680397415063
3671,Out-of-sample,scVAEIT_corr,0.5167663799790303
3672,In-sample,scVAEIT_corr,0.7256662442876246
3673,In-sample,scVAEIT_corr,0.7434184183530366
3674,Out-of-sample,scVAEIT_corr,0.46886632018738755
3675,Out-of-sample,scVAEIT_corr,0.6969937062857001
3676,In-sample,scVAEIT_corr,0.630488709367072
3677,In-sample,scVAEIT_corr,0.37702275712651545
3678,In-sample,scVAEIT_corr,0.5767435330181305
3679,In-sample,scVAEIT_corr,0.6440676747394107
3680,In-sample,scVAEIT_corr,0.5530294979659853
3681,In-sample,scVAEIT_corr,0.49759669568828907
3682,In-sample,scVAEIT_corr,0.3909468785498015
3683,In-sample,scVAEIT_corr,0.5893742355796288
3684,In-sample,scVAEIT_corr,0.5189291483913274
3685,In-sample,scVAEIT_corr,0.5923686142174239
3686,In-sample,scVAEIT_corr,0.6137501054243927
3687,In-sample,scVAEIT_corr,0.6014378000025411
3688,In-sample,scVAEIT_corr,0.6518443849234775
3689,In-sample,scVAEIT_corr,0.6790702423361461
