y_id,x_id,n_orig,beta_orig,lr_orig,covs_orig,pval_orig,fdr_orig,n_vae,beta_vae,lr_vae,covs_vae,pval_vae,fdr_vae,log10p_orig,log10p_vae,diff_log10p
UBE2D3,PRDM2,706.0,0.0375254908788953,3.940527456783684,16.0,0.0471359960491092,0.5003662880891769,1523.0,0.054025710158514,23.335846302191385,19.0,1.3604087039485817e-06,8.604202915198389e-05,1.3266473112395791,5.86633059809719,4.539683286857611
USP7,JUN,706.0,0.0267974561400348,1.817509297060724,16.0,0.1776100381927415,0.8024437384604319,1523.0,0.0534782181120035,20.772893275241582,19.0,5.170970716527725e-06,0.000267040313425,0.7505324923382892,5.286427921652883,4.535895429314594
MDM2,SDHD,706.0,0.0428379078754908,6.172368614413927,16.0,0.0129760762886845,0.2330574796121492,1523.0,0.0563126968426012,25.79266562673274,19.0,3.80130226872281e-07,3.890460085571036e-05,1.8868566098301052,6.420067595164332,4.533210985334226
FERMT2,BRD3,706.0,0.0391769903678573,3.807195499763111,16.0,0.051032830578732,0.6726948288240224,1523.0,0.0574295762414718,23.089688731195565,19.0,1.5461765753034885e-06,0.0006216734244559,1.2921503424921648,5.81074091061111,4.518590568118945
PPP1R15B,WNK4,706.0,0.0621317733523389,9.427440004862092,16.0,0.0021376248556581,0.1609948660827528,1523.0,0.0663414781494657,29.20497168621841,19.0,6.511191762247028e-08,1.0180971786024588e-05,2.6700685093297363,7.186339513982032,4.516271004652296
ITGAV,ELF3,706.0,0.0660134097131805,10.281649764656322,16.0,0.0013435975774284,0.3043077330304649,1523.0,0.0637765697543697,30.08895301677421,19.0,4.12675327950327e-08,2.903686776290489e-05,2.8717307878836826,7.384391494910623,4.51266070702694
CCND1,ELN,706.0,-0.0384425140663324,1.322224455755986,16.0,0.2501932203341614,0.8425275985122981,1523.0,-0.0907861609387552,20.010994770811976,19.0,7.699816365168854e-06,0.0025495450776197,0.6017244628734356,5.113519632300876,4.51179516942744
CCND1,TEC,706.0,-0.101877662442765,7.418311587580547,16.0,0.0064563372274272,0.4255245708283682,1523.0,-0.1117401813394938,27.04175396927394,19.0,1.9910777985977812e-07,4.483110771322765e-05,2.1900137936227475,6.700911770187755,4.5108979765650075
PRKRA,CSF3R,706.0,-0.0686637699130483,7.625573576999614,16.0,0.0057546364922188,0.2273655603217426,1523.0,-0.0719575758397632,27.18007369652696,19.0,1.8535928169085e-07,2.369854006971941e-05,2.2399821045988344,6.7319856622041865,4.4920035576053525
PRKRA,KLF6,706.0,0.0433616052676446,5.9703633380945575,16.0,0.0145482829092946,0.5290899843672024,1523.0,0.0542331424740307,25.38377479179053,19.0,4.698533995893047e-07,0.0002404367987534,1.8371882621436608,6.328037626491862,4.490849364348201
CCND1,HIP1,706.0,-0.0420517763567929,1.5351100519944794,16.0,0.2153471342364949,0.8254844962476655,1523.0,-0.0921717440693914,20.201903798354124,19.0,6.968355086305978e-06,0.0017829486718552,0.6668609033003035,5.156869727102843,4.4900088238025395
MDM2,USP6,706.0,-0.0328540345167844,3.2737136436790024,16.0,0.0703980950164374,0.495523029192668,1523.0,-0.0549683456616139,22.342123996506416,19.0,2.2814680072099814e-06,0.0004939378235609,1.1524390927761123,5.641785616915246,4.489346524139133
DCLRE1B,ID3,706.0,0.035144821897024,3.6036529824123136,16.0,0.0576527564010109,0.4941418612905784,1523.0,0.0520440229682403,22.660000339320504,19.0,1.9335126383208147e-06,9.547169649157216e-05,1.2391799240825203,5.713652984834748,4.474473060752228
PRKRA,NT5C2,706.0,0.0493318904655986,3.920515199404463,16.0,0.04770025998072,0.4826705130519682,1523.0,0.0681820232398388,22.97114718369994,19.0,1.6445114297404092e-06,0.0004628477419004,1.3214792539182842,5.783963103722257,4.462483849803974
USP7,ARID1A,706.0,0.0246934861908783,1.3322742274744996,16.0,0.2484010330389397,0.7320797150631043,1523.0,0.0555644266909349,19.802484958236164,19.0,8.587096515915112e-06,0.0005492814350918,0.6048466023675259,5.066153655758111,4.461307053390585
CCND1,EPHA7,706.0,0.0976437415383113,7.657061226632322,16.0,0.00565505443612,0.4053260267089065,1523.0,0.1073270295645607,27.069771801220213,19.0,1.9624271626879825e-07,0.000122738916653,2.2475632101562546,6.70720645352779,4.459643243371535
MRPS11,FBN2,706.0,0.0562807736381145,9.519689889996243,16.0,0.0020327892995435,0.1908136537909275,1523.0,0.0568271549622232,29.04362457489788,19.0,7.076660773063203e-08,9.263842672458783e-06,2.6919076340465513,7.1501716222438,4.458263988197249
CFLAR,NPM1,706.0,-0.0665497452672525,6.879037329153334,16.0,0.0087212524845298,0.4225999584193882,1523.0,-0.0751037890772059,26.18782678746902,19.0,3.09769143510756e-07,6.271767366405842e-05,2.0594211402900044,6.508961845035246,4.449540704745242
SNRPB2,INO80,706.0,-0.0587819553545188,6.698954093006705,16.0,0.0096469484352938,0.6291391348788469,1523.0,-0.0667074439501655,25.96397476878883,19.0,3.478482336926795e-07,0.0003916075414912,2.015610042853076,6.458610197565696,4.443000154712621
PPP1R15B,CTNNB1,706.0,0.0741145145159798,10.113635530889042,16.0,0.0014717635407466,0.3669170496800649,1523.0,0.0718408900966078,29.582059880385717,19.0,5.35987336003086e-08,3.765034951293147e-05,2.8321619598341377,7.2708454714433355,4.438683511609198
HSPA8,EPS15,706.0,0.0556712630245561,7.776073590289116,16.0,0.0052942742681499,0.3316260781855473,1523.0,0.0537141260367695,27.099305159164032,19.0,1.9326739665647802e-07,5.439510878896572e-05,2.276193563968048,6.7138414033249605,4.437647839356913
HSD17B10,PPP3CA,706.0,0.0635477962403137,10.326139518111177,16.0,0.0013115925640453,0.2110163140428525,1523.0,0.0621828801430917,29.781337860114945,19.0,4.836250816750852e-08,3.976804310331608e-05,2.8822010541887417,7.315491183926608,4.433290129737866
DCLRE1B,IDH1,706.0,-0.0497423248960962,5.4094936206633975,16.0,0.0200275248017296,0.4758473503305983,1523.0,-0.0665527160135686,24.503182894255588,19.0,7.418718309818522e-07,0.0002982854668997,1.6983727217685844,6.12967111885218,4.431298397083595
MARS2,CDC73,706.0,-0.0563237568005239,5.123242834639768,16.0,0.0236074611108694,0.4954856717603136,1523.0,-0.0695208898487464,24.167238660431394,19.0,8.832201967898911e-07,0.0002259839312604,1.6269507170648125,6.053931008394187,4.426980291329374
CDK6,RRAGC,706.0,0.0456518291559342,4.716858611946918,16.0,0.0298682610371865,0.5071641315600671,1523.0,0.0592116919091771,23.697137102246412,19.0,1.1275013722993528e-06,0.0001923244007476,1.5247900617594015,5.947882920863152,4.42309285910375
CDK6,CANT1,706.0,-0.0318888734068523,2.771041725542318,16.0,0.0959836768709295,0.671258451713732,1523.0,-0.0534990772017349,21.434975883560583,19.0,3.6603285892894767e-06,0.0004120797925822,1.0178026174566335,5.436479926051022,4.418677308594388
PPP1R15B,AJUBA,706.0,-0.040435155370091,5.398045140363138,16.0,0.0201593191435316,0.4644938531250572,1523.0,-0.054012628292746,24.39404885028671,19.0,7.851085022782664e-07,0.0001004403581664,1.6955241397463765,6.105070319452913,4.4095461797065365
CCND1,MPL,706.0,0.0718094012162851,4.108985123763887,16.0,0.0426559520813008,0.6980667070129516,1523.0,0.0983389259185933,22.93656825992957,19.0,1.674360632303132e-06,0.0003141658666411,1.3700203601422272,5.776150995714824,4.406130635572596
CTPS1,FOXO1,706.0,-0.0523810201021159,9.614649846381552,16.0,0.0019303126431344,0.0701895728938405,1523.0,-0.051451891613805,28.90023006890442,19.0,7.620386110104719e-08,6.918573131254751e-06,2.7143723447788886,7.118023023248369,4.40365067846948
CTNNB1,FGFR2,706.0,-0.0454215706660638,7.0450922746058495,16.0,0.0079482729847183,0.4410522318810492,1523.0,-0.0506100222043204,26.143009729793448,19.0,3.170427701341752e-07,0.000272081630212,2.0997272253920074,6.498882146046278,4.39915492065427
PRKRA,POU2F2,706.0,0.0597696101781553,9.452169359594109,16.0,0.0021089951258154,0.2575669990940474,1523.0,0.0613988666399629,28.68630487714472,19.0,8.510345253469438e-08,3.193648895451965e-05,2.675924423975033,7.070052820804351,4.394128396829318
ACTR1A,SOHLH2,706.0,0.0531542851788763,8.063220753170981,16.0,0.0045172812551895,0.1058668557926019,1523.0,0.0556257680755303,27.186304518753783,19.0,1.8476286347759516e-07,1.3867068780205108e-05,2.345122868532219,6.733385315624009,4.38826244709179
ACTR1A,RBM15,706.0,-0.0445165111487289,5.351980008020973,16.0,0.0206987523342939,0.3764764505533352,1523.0,-0.0567056552188307,24.245124349181424,19.0,8.482152912180793e-07,7.854771415746776e-05,1.6840558318697423,6.0714939025533035,4.387438070683562
TWNK,PPP3CA,706.0,0.0393122706452698,4.721521212228254,16.0,0.0297873802055159,0.516527467418251,1523.0,0.050952473491454,23.52788510269511,19.0,1.2311640460360893e-06,0.0002475079433977,1.525967691223348,5.909684075792014,4.383716384568666
MCL1,STAT5B,706.0,0.0491677785841712,5.147735122175618,16.0,0.0232767145545,0.3884389685082465,1523.0,0.0636708595531607,23.996375694535345,19.0,9.651721289739225e-07,0.0001108766104896,1.6330783191915899,6.015395227591675,4.382316908400085
CCND1,SFPQ,706.0,0.1297683557568523,9.82627545231594,16.0,0.0017203636160919,0.2159447242888437,1523.0,0.1187005054286771,29.011370015275133,19.0,7.195472821632192e-08,1.4007506515011476e-05,2.7643797508991637,7.14294066286998,4.3785609119708155
BCL2L1,FBLN1,706.0,0.0526696546953965,3.4473049521786834,16.0,0.0633549951786964,0.7032082512204654,1523.0,0.078561689225364,22.05438703045684,19.0,2.650332506767455e-06,0.0005132486137767,1.198219137796796,5.576699636706419,4.378480498909623
CDK4,EFTUD2,706.0,0.0390949324294171,2.623111474181087,16.0,0.1053177442485109,0.4584199991302848,1523.0,0.0664016424494944,21.062633323396767,19.0,4.445123861033507e-06,0.0002360528510731,0.9774984514166686,5.352116133138329,4.374617681721661
STX4,UBE2D2,706.0,0.0617056167916505,9.932752947003337,16.0,0.0016236351965156,0.1953428737954989,1523.0,0.0612688331157218,29.09189340545436,19.0,6.902520707019982e-08,1.5570530139120755e-05,2.78951154279031,7.16099228183741,4.371480739047099
FDPS,TCF3,706.0,0.0484682893012495,6.36578942086453,16.0,0.0116341325305738,0.4152081904376168,1523.0,0.058393707656017,25.280493590802507,19.0,4.956965049958871e-07,9.276006973617753e-05,1.9342659932307016,6.304784143161323,4.370518149930621
ZRSR2,FGFR3,706.0,0.0523982306996252,9.551193733936543,16.0,0.001998194254357,0.4653274534100767,1523.0,0.0523161391917502,28.67899536256482,19.0,8.542528576740928e-08,0.0001202147333961,2.699362294140819,7.068413559710922,4.369051265570103
ZRSR2,IL6ST,706.0,0.0420362076255429,5.820758200836281,16.0,0.0158381162315659,0.4018396392557487,1523.0,0.0502846086614692,24.67275826701916,19.0,6.793771812827122e-07,8.136625858383802e-05,1.8002964741913965,6.16788904417401,4.367592569982613
NXT1,CBL,706.0,-0.0298178179945831,2.2597902100853844,16.0,0.132772046431201,0.5432789587796196,1523.0,-0.0522570306180849,20.586864781368604,19.0,5.698576621228548e-06,0.0003273192632744,0.8768933508608006,5.244233607966409,4.367340257105608
SNAP23,HLF,706.0,0.0613758976238072,4.808463925078286,16.0,0.0283202785165087,0.4400771734787559,1523.0,0.0770522821493291,23.545705922439996,19.0,1.2198135344513086e-06,0.0002214945285621,1.5479024798809953,5.913706552233516,4.365804072352521
MYH9,TMPRSS2,706.0,0.0560781355596282,9.204846200155544,16.0,0.002413752749738,0.2454889597103993,1523.0,0.0575361418763094,28.29041943409993,19.0,1.0441147341024094e-07,2.798724684886887e-05,2.6173072184656365,6.981251775615625,4.363944557149988
MDM2,DDX10,706.0,0.0452395605359079,7.517315624844059,16.0,0.0061108677225312,0.1790786142469901,1523.0,0.0564478984697842,26.48660067941546,19.0,2.65372447010015e-07,1.9515662405941224e-05,2.2138971170323476,6.576144170893947,4.3622470538616
CDK6,CUX1,706.0,-0.0396079665435102,5.123441300902641,16.0,0.0236047615042335,0.94083214484276,1523.0,-0.0550752476333391,23.873464279587097,19.0,1.0288016810834053e-06,0.0005791124662818,1.6270003831979287,5.987668334773032,4.360667951575103
CCND1,NEFH,706.0,-0.0960528758166567,7.353609335002147,16.0,0.0066928257944427,0.4970683268303102,1523.0,-0.1052554269923864,26.290886120971663,19.0,2.936712567825522e-07,0.0001836750560476,2.174390478970333,6.532138558181322,4.357748079210989
ATP5ME,LEF1,706.0,0.0373056209494464,3.670967392525199,16.0,0.0553680390099782,0.6026510514029932,1523.0,0.0502679668342218,22.20279237988234,19.0,2.4531675181541776e-06,0.0001855329107678,1.2567408577816717,5.610272794343176,4.353531936561504
CDK4,LTB,706.0,0.0556876503562939,5.966962570882288,16.0,0.0145763676115831,0.8378890517432361,1523.0,0.0657567435989632,24.76588490208724,19.0,6.473310341196641e-07,0.0002602733136471,1.836350687457464,6.1888735716877115,4.352522884230248
PTK2,KDM3B,706.0,-0.0492376158778409,9.803374417911527,16.0,0.0017419194416851,0.221959246191611,1523.0,-0.0523838068719806,28.858001936659093,19.0,7.788347045568605e-08,2.922707034633712e-05,2.758971933622625,7.108554704735807,4.349582771113182
CFLAR,AFF4,706.0,-0.0684499972227863,6.676229317056823,16.0,0.0097707100323292,0.3528881715755722,1523.0,-0.0788487075929129,25.51692706924314,19.0,4.385187264214263e-07,4.073895654715986e-05,2.0100738751841973,6.3580118558718555,4.347937980687658
SKP2,CREBBP,706.0,0.0477179375369767,6.215621109087351,16.0,0.0126627918886717,0.6216376620224825,1523.0,0.0561685953177875,25.000036112351157,19.0,5.732924060717693e-07,0.000248235611829,1.8974705306402786,6.241623810925429,4.34415328028515
MDM2,PER1,706.0,-0.03244556393396,3.104949173747628,16.0,0.078054667537631,0.4533073568475116,1523.0,-0.0558185441523195,21.4738127864357,19.0,3.586937811013947e-06,0.0004038174587639,1.1076011217466264,5.4452761528940385,4.337675031147413
PRKRA,FAS,706.0,0.0579659385143672,6.224541249584036,16.0,0.012599154731377,0.4085644477338031,1523.0,0.0661069907797746,24.98049754464864,19.0,5.791315842061262e-07,0.0001885081216819,1.8996585904231127,6.237222749222402,4.33756415879929
UBE2D3,PIK3R1,706.0,-0.030330080013325,2.2423454102577125,16.0,0.1342771695209334,0.6850688319239903,1523.0,-0.0570452269643437,20.42722518440405,19.0,6.194230213722494e-06,0.0007748293749565,0.8719978219846127,5.208012657763316,4.336014835778704
RPA2,RASA1,706.0,0.0526657042931661,7.542207859991777,16.0,0.0060270144431043,0.2433725409631006,1523.0,0.0571320364101674,26.38100322326773,19.0,2.802835929779558e-07,4.151885118086613e-05,2.2198977677899308,6.552402323886832,4.332504556096901
RAB6A,DDR2,706.0,-0.0503040402425565,5.927249339771606,16.0,0.0149084951911565,0.7800593216698318,1523.0,-0.058278983633988,24.632193958541396,19.0,6.938287430428717e-07,0.0004881952493235,1.826566190427516,6.158747712729265,4.332181522301749
HSD17B10,RAP1GDS1,706.0,0.0628146443920165,10.808889756323424,16.0,0.0010101386249444,0.1929921020237275,1523.0,0.0615246031997565,29.824407682348465,19.0,4.729995304503817e-08,2.8917930457829512e-05,2.995619022338932,7.325139290388847,4.329520268049915
MED30,NKX2-1,706.0,-0.0363388489833687,4.772389351738411,16.0,0.0289196628118202,0.5146139064208075,1523.0,-0.0505408636315705,23.33423895282067,19.0,1.3615460063070706e-06,0.0001564110708061,1.538806774995057,5.865967679371593,4.327160904376536
MIPEP,PPP3CA,706.0,0.049101875187379,9.133432326409547,16.0,0.0025098042177567,0.2509991531475141,1523.0,0.0502088757811707,28.035954539887825,19.0,1.1908226307731409e-07,7.447933987357788e-05,2.600360155197922,6.924152920476015,4.3237927652780925
FARS2,ENPEP,706.0,0.0488215155825413,8.175587109768458,16.0,0.0042457924561152,0.3352699754437593,1523.0,0.0507386701395184,26.998402326513315,19.0,2.0362369810315465e-07,5.730988983113287e-05,2.3720412389422503,6.691171679397607,4.319130440455357
SNRPB2,ZBTB7B,706.0,-0.046450436794561,4.546974542312228,16.0,0.0329769669535912,0.5422132024615174,1523.0,-0.0600798364005163,23.03959407016646,19.0,1.5869913414012135e-06,0.0001654291529768,1.4817892909562969,5.799425442742273,4.317636151785976
TWNK,IL2,706.0,0.0562708969495725,10.34605324819131,16.0,0.0012975181025746,0.2462487899565187,1523.0,0.0557054745161923,29.273498841525,19.0,6.284939322398454e-08,5.0539890636829856e-05,2.8868865742938294,7.20169891083001,4.31481233653618
MYH9,HNRNPA2B1,706.0,-0.0414915610485628,5.826041857204473,16.0,0.0157906132083625,0.7914253766943663,1523.0,-0.0531072809442464,24.44300041839142,19.0,7.654108940928121e-07,0.0002532307068128,1.8016010043908788,6.11610536075442,4.314504356363542
CCND1,QKI,706.0,0.05299541166554,2.486196855386197,16.0,0.1148489516029466,0.8699390865142618,1523.0,0.0855285679803675,20.627346190906337,19.0,5.5793455956147016e-06,0.0013559242275095,0.9398729649019834,5.253416736704007,4.313543771802023
FERMT2,FGFR4,706.0,-0.06058697970305,10.76135656335896,16.0,0.0010364138922264,0.3323288158639234,1523.0,-0.0600548841604409,29.702401750782883,19.0,5.0372373032204754e-08,2.1811237522944657e-05,2.9844667743075646,7.297807589136016,4.313340814828452
HNF1B,STAT3,706.0,-0.0454443006400426,6.116510498375192,16.0,0.0133924918453741,0.3223532066986528,1523.0,-0.0539171268590896,24.749458212229,19.0,6.528715024798089e-07,6.681843068106989e-05,1.8731386093949096,6.185172287722498,4.312033678327588
CDC20,FOXA1,706.0,-0.0492054683920395,9.67332526664086,16.0,0.0018696261598275,0.2890624991392354,1523.0,-0.0503453761552759,28.517165151142763,19.0,9.287147711294641e-08,2.751439708783028e-05,2.728245223920682,7.03211764698023,4.303872423059548
SOX10,FOXL2,706.0,-0.0440774587584829,7.848206300061065,16.0,0.0050871154654874,0.3383880065056492,1523.0,-0.0521685868638734,26.57701228625956,19.0,2.532390560406572e-07,0.0007496735680247,2.293528404799366,6.5964693139986865,4.302940909199321
CCND1,FOXP1,706.0,-0.0763249611311156,5.079592555102181,16.0,0.0242090583965292,0.5066231417726237,1523.0,-0.0913533899811553,23.520372730449708,19.0,1.235980539533876e-06,0.0001460909517093,1.6160221019727268,5.907988367143309,4.291966265170583
CCND1,PTPRK,706.0,0.0976451496085832,9.335109623104016,16.0,0.0022480464279647,0.3001513862179208,1523.0,0.0932683059634766,28.07580635444037,19.0,1.1665511145033262e-07,6.566516223539224e-05,2.648194723707665,6.933096227071348,4.284901503363683
STX4,CD79B,706.0,0.0367842502055337,4.059719417876067,16.0,0.0439177961304403,0.5458773024040888,1523.0,0.0513567917754917,22.32829197443607,19.0,2.297959990901819e-06,0.0007291005261257,1.3573594616454732,5.638657536954012,4.2812980753085395
MRPL57,TP53,706.0,-0.0462433300952476,7.620189892432791,16.0,0.0057718410104866,0.1856162088655871,1523.0,-0.0537390687033478,26.21651936274793,19.0,3.052005199535583e-07,5.93897810193205e-05,2.2386856403677555,6.515414730832593,4.276729090464838
STX4,GAS7,706.0,0.0542567633715826,10.559715694934312,16.0,0.0011557897142539,0.0955860320413252,1523.0,0.0537918981931403,29.307121681577883,19.0,6.176826328072792e-08,3.476935540072175e-05,2.937121174779352,7.2092346094150965,4.272113434635744
ITGB1,NXF1,706.0,-0.0446365812976984,9.283115767801974,16.0,0.002312756977218,0.3584148245234598,1523.0,-0.0513040529149117,27.94459965605438,19.0,1.248388807683773e-07,0.0001756795149612,2.635870000172839,6.9036501336169,4.267780133444061
NXT1,ARHGEF12,706.0,-0.0301319864290254,2.263579513389004,16.0,0.1324476060361063,0.6121234726091508,1523.0,-0.0524251191700333,20.14583328875233,19.0,7.175639104893789e-06,0.0004429149896299,0.8779558870813965,5.144139412033997,4.2661835249526
CFLAR,TP53,706.0,0.0578443148495324,7.871248235332587,16.0,0.0050226970083693,0.1759682972260068,1523.0,0.0645729201498861,26.43462616240004,19.0,2.726095469907487e-07,5.90199669234971e-05,2.2990630196429938,6.564458938916611,4.265395919273617
PRKRA,TCF7L2,706.0,0.0510350792330456,4.841558354328527,16.0,0.0277817786602414,0.5319381282441191,1523.0,0.0648346457605399,23.12690795439994,19.0,1.5165352918920638e-06,0.0004244073200236,1.556239953069246,5.819147478597211,4.2629075255279645
WDR48,NKTR,706.0,-0.0577627156545568,10.09613099338094,16.0,0.0014858094299041,0.3276781258104091,1523.0,-0.0532878146518009,28.769314413025317,19.0,8.153273376407572e-08,1.9954250363390527e-05,2.8280368896659343,7.088667995689603,4.260631106023668
RPL27,PBRM1,706.0,-0.0427723975606068,5.346692757164874,16.0,0.0207616155478591,0.478110280691799,1523.0,-0.0504687421613796,23.657341600038308,19.0,1.151059411103981e-06,0.0001619828356276,1.6827388552445035,5.938902259994242,4.2561634047497385
PFDN1,AFDN,706.0,0.0480415474752398,8.728513992805802,16.0,0.0031327171333014,0.4305510884105404,1523.0,0.0506072987080404,27.26544060471588,19.0,1.7735315459037237e-07,0.0001109245452432,2.504078817691664,6.751161082303361,4.247082264611697
MED30,TLX3,706.0,0.0536314571583509,7.542341958421048,16.0,0.0060265659059837,0.3899938010589969,1523.0,0.0576359801534256,25.995076988047916,19.0,3.4228908614778893e-07,8.377153330112625e-05,2.2199300896712066,6.465606948076132,4.245676858404925
KIF18A,NKTR,706.0,-0.0689204574120005,3.854557551873313,16.0,0.0496110101425889,0.7205078452769247,1523.0,-0.0872083863858761,21.892896236968227,19.0,2.882991907475249e-06,0.0003120838739841,1.3044219300916913,5.540156576669641,4.235734646577949
NXT1,SDHD,706.0,-0.053483181144349,7.049450709461098,16.0,0.0079289562071807,0.1889112253129142,1523.0,-0.0582133881732725,25.39773267723467,19.0,4.664660444269051e-07,4.445633963132009e-05,2.100783980815835,6.33117996446784,4.230395983652006
UROD,KCNJ5,706.0,-0.0529415225693274,8.654894113587261,16.0,0.0032618403335173,0.1594039131169476,1523.0,-0.0534774426213857,27.09166187320443,19.0,1.9403305059072787e-07,2.8936637924733595e-05,2.486537301410243,6.712124288282967,4.225586986872724
PPP1R15B,FUS,706.0,-0.0411908501003779,3.618188773719794,16.0,0.0571510611870438,0.7721130858956313,1523.0,-0.0603324067939937,21.49134782598503,19.0,3.5542871422482338e-06,0.0016672568603096,1.242975701167236,5.449247489514253,4.206271788347017
SDHB,ARID1A,706.0,0.0593109549598134,9.718031673577116,16.0,0.0018246883298537,0.1777182100767228,1523.0,0.0596220021050857,28.12618887224653,19.0,1.1365741738287923e-07,2.3695466757341747e-05,2.738811305554907,6.944402216574831,4.205590911019924
STX4,KDM3B,706.0,0.0548986070049881,8.386768577882322,16.0,0.0037796226113511,0.2696731209548481,1523.0,0.0587235045168896,26.715877256885506,19.0,2.3567700149740705e-07,6.633129207144521e-05,2.4225515615357724,6.627682795965693,4.2051312344299205
CDK4,H4C9,706.0,0.0413686936890371,4.198346941486079,16.0,0.0404634048606587,0.9583492537557268,1523.0,0.0575117903834305,22.124182899203333,19.0,2.55569880294814e-06,0.000685048979133,1.392937575594388,5.592490330453138,4.19955275485875
NDUFB6,ID3,706.0,0.0535536454785803,9.99107374081632,16.0,0.0015730085621311,0.152875103309493,1523.0,0.0514919865827421,28.371932943746287,19.0,1.0010617849516639e-07,9.550808114394771e-06,2.803268913437635,6.999539117290411,4.196270203852776
UBE2D3,HSPG2,706.0,0.031622676173149,2.081922788288921,16.0,0.1490523162181541,0.6132499267124343,1523.0,0.0557547229522651,19.595734411145717,19.0,9.568258250183735e-06,0.0003225133274867,0.8266612708024518,5.0191671114580725,4.19250584065562
KIF18A,ATG7,706.0,-0.0730089872682451,7.022875473803197,16.0,0.0080474894418138,0.6530738538319644,1523.0,-0.0771041117335983,25.187932923934117,19.0,5.200658514294509e-07,0.0004879084462827,2.094339584429862,6.283941661938771,4.1896020775089085
WDR73,LTB,706.0,-0.0409338945940662,5.061340555232391,16.0,0.0244653067102787,0.9154688899260538,1523.0,-0.0506032095251209,23.0315036264592,19.0,1.5936836748444471e-06,0.0005606778378562,1.611449335320081,5.7975978761033495,4.186148540783268
MDM2,RABEP1,706.0,-0.0319974679086456,3.1268207760936093,16.0,0.0770137930712846,0.4643502518094068,1523.0,-0.0529608855064271,20.78403595024793,19.0,5.140971690076756e-06,0.0006290984705096,1.1134314862782726,5.288954787667162,4.175523301388889
MAD2L2,CLTC,706.0,0.0373334372952645,3.478297550615025,16.0,0.0621786778987686,0.6687559642885246,1523.0,0.0534528812280419,21.181976766552907,19.0,4.176738591118092e-06,0.0006187068823527,1.2063585165703063,5.379162705004822,4.172804188434515
PRKRA,NFKB2,706.0,0.0475098852477067,3.795626149106511,16.0,0.0513866501274325,0.4847286315820848,1523.0,0.0648212759541784,21.544553476510373,19.0,3.457030821825125e-06,0.0008716878933638,1.289149692853648,5.461296748404107,4.172147055550458
ZRSR2,NSD2,706.0,0.0521529535592475,9.506383160294718,16.0,0.0020475835572783,0.5020112010323607,1523.0,0.051508109516068,27.741103175492757,19.0,1.386845276181921e-07,0.0001951638014907,2.688758366625198,6.857971988421038,4.169213621795841
ITGAV,ABL2,706.0,0.0502782663360492,5.233365227445574,16.0,0.0221576224189524,0.6061377028745581,1523.0,0.0561897736655419,23.144932437557145,19.0,1.502386157715901e-06,0.0006829884828156,1.654476842577464,5.8232184264459725,4.168741583868508
CCND1,GOPC,706.0,0.0746100462893819,4.96306233047244,16.0,0.0258943116916129,0.5987015453214057,1523.0,0.0906258278251974,22.83781144177692,19.0,1.762635894832634e-06,0.0004313859761744,1.5867956286703122,5.753837390024059,4.167041761353747
MYH9,MAP3K1,706.0,-0.0514867885359358,7.553850084199894,16.0,0.0059881997293834,0.3404355335476423,1523.0,-0.0566513908280813,25.624836940965,19.0,4.146675968862121e-07,5.187030895272196e-05,2.222703722703987,6.382299900115435,4.159596177411448
ADSL,SDHD,706.0,-0.0473986343208281,5.071373450590045,16.0,0.0243241037839348,0.2973866210252947,1523.0,-0.0596629356646563,22.921086258279047,19.0,1.687900544921104e-06,0.0001067549681725,1.613963152246127,5.772653146611103,4.158689994364976
CDIPT,FOXO4,706.0,-0.0487171444132039,6.19329447506766,16.0,0.0128235243771664,0.7200419490265011,1523.0,-0.0544324310576653,24.150358392115777,19.0,8.909958467777622e-07,0.0003858012016547,1.891992598280448,6.050124320346631,4.158131722066184
SNAP23,AXIN2,706.0,0.0401500643050156,2.3004051252712543,16.0,0.1293402597186332,0.7157635002385938,1523.0,0.0631343050611663,19.65548240397948,19.0,9.273685191154524e-06,0.0018324660337518,0.8882662713133184,5.032747650953153,4.144481379639835
ACTR1A,RNF6,706.0,0.061567515932305,10.082459747789244,16.0,0.0014968737853166,0.0633987174982233,1523.0,0.0579047108939142,28.15391005894708,19.0,1.120410908939107e-07,1.3710419579170072e-05,2.8248148173265615,6.950622671297065,4.125807853970503
HNF1B,FUS,706.0,-0.0404106020892864,4.25551031522059,16.0,0.0391231918470692,0.7665919385021047,1523.0,-0.054217335949926,21.851746049576832,19.0,2.945484517810277e-06,0.0016442531769789,1.4075657207294925,5.530843255680402,4.12327753495091
MAD2L2,HLF,706.0,0.0381329892320758,3.4401193913026877,16.0,0.0636310943783269,0.5490269383427044,1523.0,0.0533941057596214,20.874516238138312,19.0,4.903753513334e-06,0.0006134050783679,1.1963306073565572,5.309471367708491,4.113140760351934
RPL11,BAP1,706.0,-0.0388932509974777,3.4694048604080763,16.0,0.0625137984568669,0.7534715132334929,1523.0,-0.0529927513732679,20.88258476895317,19.0,4.88314080569758e-06,0.0008866838579119,1.204024111739684,5.311300752624371,4.107276640884687
ARF4,IL6ST,706.0,-0.0474507695046462,6.281724434771832,16.0,0.0121989338944537,0.3807272044819856,1523.0,-0.0528935677113179,23.97471348606541,19.0,9.760927034623516e-07,0.000103668411845,1.9136781221110728,6.010508933675279,4.096830811564207
